table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
CommonGovernment_9,column_43,CommonGovernment_9+column_43,False,code,81,code
CommonGovernment_9,column_44,CommonGovernment_9+column_44,False,description,68,None
CommonGovernment_9,column_49,CommonGovernment_9+column_49,False,name,99,name
CommonGovernment_9,column_53,CommonGovernment_9+column_53,False,name,73,None
Corporations_1,column_4,Corporations_1+column_4,False,city,25,None
Corporations_1,column_6,Corporations_1+column_6,False,country,128,None
Corporations_1,column_16,Corporations_1+column_16,False,location,25,None
Corporations_1,column_17,Corporations_1+column_17,False,description,2,address
Corporations_1,column_18,Corporations_1+column_18,False,name,141,None
Corporations_1,column_22,Corporations_1+column_22,False,description,2,address
Euro2016_1,column_2,Euro2016_1+column_2,False,language,41,language
HashTags_1,column_1,HashTags_1+column_1,False,gender,119,None
HashTags_1,column_29,HashTags_1+column_29,False,name,2,address
HashTags_1,column_32,HashTags_1+column_32,False,language,41,language
HashTags_1,column_38,HashTags_1+column_38,False,code,2,address
HashTags_1,column_41,HashTags_1+column_41,False,city,2,address
HashTags_1,column_48,HashTags_1+column_48,False,description,134,None
HashTags_1,column_55,HashTags_1+column_55,False,language,41,language
HashTags_1,column_57,HashTags_1+column_57,False,location,212,None
HashTags_1,column_61,HashTags_1+column_61,False,name,112,None
Hatred_1,column_0,Hatred_1+column_0,False,city,58,None
Hatred_1,column_10,Hatred_1+column_10,False,gender,34,gender
Hatred_1,column_15,Hatred_1+column_15,False,language,41,language
Hatred_1,column_18,Hatred_1+column_18,False,type,223,None
Hatred_1,column_23,Hatred_1+column_23,False,location,209,None
Hatred_1,column_24,Hatred_1+column_24,False,state,21,state
Hatred_1,column_25,Hatred_1+column_25,False,state,21,state
Hatred_1,column_29,Hatred_1+column_29,False,name,112,None
Hatred_1,column_30,Hatred_1+column_30,False,description,177,None
IGlocations1_1,column_3,IGlocations1_1+column_3,False,city,123,None
IGlocations1_1,column_4,IGlocations1_1+column_4,False,code,120,None
IGlocations1_1,column_16,IGlocations1_1+column_16,False,code,150,None
IGlocations1_1,column_17,IGlocations1_1+column_17,False,state,170,None
IGlocations2_1,column_3,IGlocations2_1+column_3,False,country,95,country
IGlocations2_1,column_10,IGlocations2_1+column_10,False,type,29,None
IGlocations2_1,column_12,IGlocations2_1+column_12,False,state,75,None
IGlocations2_1,column_13,IGlocations2_1+column_13,False,state,75,None
IGlocations2_1,column_14,IGlocations2_1+column_14,False,name,79,None
IGlocations2_2,column_2,IGlocations2_2+column_2,False,city,122,None
IGlocations2_2,column_3,IGlocations2_2+column_3,False,country,95,country
IGlocations2_2,column_10,IGlocations2_2+column_10,False,type,29,None
IGlocations2_2,column_12,IGlocations2_2+column_12,False,state,75,None
IGlocations2_2,column_13,IGlocations2_2+column_13,False,state,75,None
IGlocations2_2,column_14,IGlocations2_2+column_14,False,name,79,None
IUBLibrary_1,column_0,IUBLibrary_1+column_0,False,name,215,None
IUBLibrary_1,column_4,IUBLibrary_1+column_4,False,class,167,None
IUBLibrary_1,column_11,IUBLibrary_1+column_11,False,type,207,None
IUBLibrary_1,column_17,IUBLibrary_1+column_17,False,year,60,None
IUBLibrary_1,column_23,IUBLibrary_1+column_23,False,type,221,None
Medicare1_1,column_10,Medicare1_1+column_10,False,name,3,None
Medicare1_1,column_12,Medicare1_1+column_12,False,city,220,city
Medicare1_1,column_13,Medicare1_1+column_13,False,name,36,None
Medicare1_1,column_14,Medicare1_1+column_14,False,name,92,organisation
Medicare1_1,column_15,Medicare1_1+column_15,False,state,21,state
Medicare1_1,column_17,Medicare1_1+column_17,False,description,42,None
Medicare1_1,column_25,Medicare1_1+column_25,False,day,8,day
Medicare1_2,column_7,Medicare1_2+column_7,False,description,106,description
Medicare1_2,column_8,Medicare1_2+column_8,False,name,3,None
Medicare1_2,column_10,Medicare1_2+column_10,False,name,3,None
Medicare1_2,column_14,Medicare1_2+column_14,False,name,92,organisation
Medicare1_2,column_15,Medicare1_2+column_15,False,state,21,state
Medicare1_2,column_17,Medicare1_2+column_17,False,description,42,None
Medicare1_2,column_20,Medicare1_2+column_20,False,day,111,day
Medicare1_2,column_25,Medicare1_2+column_25,False,day,8,day
Medicare2_1,column_6,Medicare2_1+column_6,False,code,113,code
Medicare2_1,column_7,Medicare2_1+column_7,False,description,117,description
Medicare2_1,column_12,Medicare2_1+column_12,False,code,100,None
Medicare2_1,column_13,Medicare2_1+column_13,False,city,220,city
Medicare2_1,column_14,Medicare2_1+column_14,False,country,95,country
Medicare2_1,column_15,Medicare2_1+column_15,False,name,36,None
Medicare2_1,column_16,Medicare2_1+column_16,False,gender,162,gender
Medicare2_1,column_19,Medicare2_1+column_19,False,state,21,state
Medicare2_1,column_24,Medicare2_1+column_24,False,type,109,type
Medicare2_2,column_6,Medicare2_2+column_6,False,code,113,code
Medicare2_2,column_12,Medicare2_2+column_12,False,code,100,None
Medicare2_2,column_13,Medicare2_2+column_13,False,city,220,city
Medicare2_2,column_15,Medicare2_2+column_15,False,name,36,None
Medicare2_2,column_16,Medicare2_2+column_16,False,gender,162,gender
Medicare2_2,column_19,Medicare2_2+column_19,False,state,21,state
Medicare2_2,column_20,Medicare2_2+column_20,False,address,198,address
Medicare2_2,column_24,Medicare2_2+column_24,False,type,109,type
Medicare3_1,column_5,Medicare3_1+column_5,False,code,115,None
Medicare3_1,column_6,Medicare3_1+column_6,False,description,37,description
Medicare3_1,column_13,Medicare3_1+column_13,False,city,220,city
Medicare3_1,column_15,Medicare3_1+column_15,False,name,36,None
Medicare3_1,column_19,Medicare3_1+column_19,False,state,21,state
Medicare3_1,column_25,Medicare3_1+column_25,False,type,109,type
MedPayment1_1,column_12,MedPayment1_1+column_12,False,code,100,None
MedPayment1_1,column_14,MedPayment1_1+column_14,False,country,95,country
MedPayment1_1,column_16,MedPayment1_1+column_16,False,gender,162,gender
MedPayment1_1,column_19,MedPayment1_1+column_19,False,state,21,state
MedPayment1_1,column_20,MedPayment1_1+column_20,False,address,198,address
MedPayment1_1,column_24,MedPayment1_1+column_24,False,type,109,type
MedPayment2_1,column_7,MedPayment2_1+column_7,False,description,117,description
MedPayment2_1,column_12,MedPayment2_1+column_12,False,code,100,None
MedPayment2_1,column_13,MedPayment2_1+column_13,False,city,220,city
MedPayment2_1,column_15,MedPayment2_1+column_15,False,name,36,None
MedPayment2_1,column_16,MedPayment2_1+column_16,False,gender,162,gender
MedPayment2_1,column_19,MedPayment2_1+column_19,False,state,21,state
MedPayment2_1,column_24,MedPayment2_1+column_24,False,type,109,type
MLB_10,column_27,MLB_10+column_27,False,name,1,name
MLB_10,column_32,MLB_10+column_32,False,teamName,4,None
MLB_11,column_27,MLB_11+column_27,False,name,1,name
MLB_11,column_29,MLB_11+column_29,False,team,0,team
MLB_11,column_32,MLB_11+column_32,False,teamName,5,None
MLB_12,column_33,MLB_12+column_33,False,name,181,None
MLB_12,column_37,MLB_12+column_37,False,team,0,team
MLB_12,column_40,MLB_12+column_40,False,teamName,168,None
MLB_13,column_33,MLB_13+column_33,False,name,197,None
MLB_13,column_40,MLB_13+column_40,False,teamName,188,None
MLB_13,column_45,MLB_13+column_45,False,year,9,year
MLB_14,column_33,MLB_14+column_33,False,name,173,None
MLB_15,column_52,MLB_15+column_52,False,name,1,name
MLB_15,column_56,MLB_15+column_56,False,team,0,team
MLB_15,column_57,MLB_15+column_57,False,teamName,228,None
MLB_15,column_60,MLB_15+column_60,False,teamName,216,None
MLB_15,column_65,MLB_15+column_65,False,year,9,year
MLB_16,column_52,MLB_16+column_52,False,name,1,name
MLB_16,column_57,MLB_16+column_57,False,teamName,219,None
MLB_16,column_60,MLB_16+column_60,False,teamName,13,None
MLB_16,column_65,MLB_16+column_65,False,year,9,year
MLB_17,column_52,MLB_17+column_52,False,name,1,name
MLB_17,column_56,MLB_17+column_56,False,team,0,team
MLB_17,column_58,MLB_17+column_58,False,team,0,team
MLB_17,column_60,MLB_17+column_60,False,teamName,13,None
MLB_17,column_65,MLB_17+column_65,False,year,9,year
MLB_18,column_56,MLB_18+column_56,False,team,0,team
MLB_18,column_57,MLB_18+column_57,False,teamName,5,None
MLB_18,column_58,MLB_18+column_58,False,team,0,team
MLB_18,column_60,MLB_18+column_60,False,teamName,13,None
MLB_18,column_65,MLB_18+column_65,False,year,9,year
MLB_19,column_47,MLB_19+column_47,False,name,218,None
MLB_19,column_50,MLB_19+column_50,False,team,222,None
MLB_19,column_52,MLB_19+column_52,False,teamName,186,None
MLB_19,column_58,MLB_19+column_58,False,year,9,year
MLB_1,column_37,MLB_1+column_37,False,team,0,team
MLB_1,column_45,MLB_1+column_45,False,year,9,year
MLB_20,column_47,MLB_20+column_47,False,name,202,None
MLB_20,column_50,MLB_20+column_50,False,team,56,None
MLB_20,column_52,MLB_20+column_52,False,teamName,180,None
MLB_20,column_58,MLB_20+column_58,False,year,9,year
MLB_21,column_50,MLB_21+column_50,False,team,0,team
MLB_21,column_58,MLB_21+column_58,False,year,9,year
MLB_22,column_51,MLB_22+column_51,False,team,0,team
MLB_22,column_53,MLB_22+column_53,False,teamName,5,None
MLB_22,column_58,MLB_22+column_58,False,year,9,year
MLB_23,column_47,MLB_23+column_47,False,name,1,name
MLB_23,column_51,MLB_23+column_51,False,team,0,team
MLB_24,column_53,MLB_24+column_53,False,teamName,4,None
MLB_25,column_47,MLB_25+column_47,False,name,232,None
MLB_25,column_50,MLB_25+column_50,False,team,0,team
MLB_25,column_52,MLB_25+column_52,False,state,19,None
MLB_25,column_53,MLB_25+column_53,False,teamName,55,teamName
MLB_25,column_58,MLB_25+column_58,False,year,9,year
MLB_26,column_47,MLB_26+column_47,False,name,1,name
MLB_26,column_50,MLB_26+column_50,False,team,0,team
MLB_26,column_53,MLB_26+column_53,False,teamName,27,teamName
MLB_26,column_58,MLB_26+column_58,False,year,9,year
MLB_27,column_50,MLB_27+column_50,False,team,0,team
MLB_27,column_52,MLB_27+column_52,False,state,19,None
MLB_27,column_53,MLB_27+column_53,False,teamName,5,None
MLB_27,column_58,MLB_27+column_58,False,year,9,year
MLB_28,column_47,MLB_28+column_47,False,name,213,None
MLB_28,column_52,MLB_28+column_52,False,state,19,None
MLB_29,column_47,MLB_29+column_47,False,name,227,None
MLB_29,column_50,MLB_29+column_50,False,team,0,team
MLB_29,column_52,MLB_29+column_52,False,state,19,None
MLB_2,column_1,MLB_2+column_1,False,description,32,None
MLB_2,column_2,MLB_2+column_2,False,team,50,team
MLB_2,column_4,MLB_2+column_4,False,type,97,None
MLB_2,column_5,MLB_2+column_5,False,name,1,name
MLB_2,column_6,MLB_2+column_6,False,day,8,day
MLB_2,column_18,MLB_2+column_18,False,name,1,name
MLB_2,column_22,MLB_2+column_22,False,year,9,year
MLB_30,column_47,MLB_30+column_47,False,name,1,name
MLB_30,column_50,MLB_30+column_50,False,team,0,team
MLB_30,column_52,MLB_30+column_52,False,state,19,None
MLB_31,column_47,MLB_31+column_47,False,name,201,None
MLB_31,column_52,MLB_31+column_52,False,teamName,189,None
MLB_32,column_50,MLB_32+column_50,False,team,0,team
MLB_32,column_52,MLB_32+column_52,False,teamName,182,None
MLB_32,column_57,MLB_32+column_57,False,year,9,year
MLB_33,column_47,MLB_33+column_47,False,name,176,None
MLB_33,column_50,MLB_33+column_50,False,team,0,team
MLB_33,column_52,MLB_33+column_52,False,teamName,87,None
MLB_33,column_57,MLB_33+column_57,False,year,9,year
MLB_34,column_47,MLB_34+column_47,False,name,187,None
MLB_34,column_52,MLB_34+column_52,False,teamName,217,None
MLB_35,column_47,MLB_35+column_47,False,name,195,None
MLB_35,column_50,MLB_35+column_50,False,team,0,team
MLB_35,column_52,MLB_35+column_52,False,teamName,166,None
MLB_35,column_57,MLB_35+column_57,False,year,9,year
MLB_36,column_47,MLB_36+column_47,False,name,183,None
MLB_36,column_50,MLB_36+column_50,False,team,0,team
MLB_36,column_57,MLB_36+column_57,False,year,9,year
MLB_37,column_47,MLB_37+column_47,False,name,208,None
MLB_37,column_50,MLB_37+column_50,False,team,226,None
MLB_37,column_52,MLB_37+column_52,False,teamName,184,None
MLB_37,column_57,MLB_37+column_57,False,year,9,year
MLB_38,column_38,MLB_38+column_38,False,team,0,team
MLB_38,column_41,MLB_38+column_41,False,teamName,5,None
MLB_38,column_46,MLB_38+column_46,False,year,9,year
MLB_39,column_35,MLB_39+column_35,False,name,1,name
MLB_39,column_38,MLB_39+column_38,False,team,0,team
MLB_39,column_46,MLB_39+column_46,False,year,9,year
MLB_3,column_2,MLB_3+column_2,False,team,50,team
MLB_3,column_4,MLB_3+column_4,False,type,97,None
MLB_3,column_5,MLB_3+column_5,False,name,1,name
MLB_3,column_9,MLB_3+column_9,False,team,50,team
MLB_3,column_18,MLB_3+column_18,False,name,1,name
MLB_3,column_22,MLB_3+column_22,False,year,9,year
MLB_4,column_1,MLB_4+column_1,False,description,32,None
MLB_4,column_2,MLB_4+column_2,False,team,50,team
MLB_4,column_4,MLB_4+column_4,False,type,97,None
MLB_4,column_5,MLB_4+column_5,False,name,1,name
MLB_4,column_6,MLB_4+column_6,False,day,8,day
MLB_4,column_9,MLB_4+column_9,False,team,50,team
MLB_4,column_18,MLB_4+column_18,False,name,1,name
MLB_4,column_22,MLB_4+column_22,False,year,9,year
MLB_40,column_38,MLB_40+column_38,False,team,0,team
MLB_40,column_46,MLB_40+column_46,False,year,9,year
MLB_41,column_44,MLB_41+column_44,False,type,22,None
MLB_41,column_45,MLB_41+column_45,False,name,214,None
MLB_41,column_55,MLB_41+column_55,False,year,9,year
MLB_42,column_44,MLB_42+column_44,False,type,22,None
MLB_42,column_48,MLB_42+column_48,False,team,0,team
MLB_42,column_50,MLB_42+column_50,False,teamName,194,None
MLB_42,column_55,MLB_42+column_55,False,year,9,year
MLB_43,column_44,MLB_43+column_44,False,type,22,None
MLB_43,column_45,MLB_43+column_45,False,name,206,None
MLB_43,column_48,MLB_43+column_48,False,team,0,team
MLB_43,column_50,MLB_43+column_50,False,teamName,203,None
MLB_43,column_55,MLB_43+column_55,False,year,9,year
MLB_44,column_44,MLB_44+column_44,False,type,22,None
MLB_44,column_45,MLB_44+column_45,False,name,107,None
MLB_44,column_55,MLB_44+column_55,False,year,9,year
MLB_45,column_52,MLB_45+column_52,False,name,192,None
MLB_45,column_56,MLB_45+column_56,False,team,224,None
MLB_45,column_58,MLB_45+column_58,False,teamName,153,None
MLB_45,column_63,MLB_45+column_63,False,year,9,year
MLB_46,column_52,MLB_46+column_52,False,name,149,None
MLB_46,column_56,MLB_46+column_56,False,team,204,None
MLB_46,column_58,MLB_46+column_58,False,teamName,156,None
MLB_46,column_63,MLB_46+column_63,False,year,9,year
MLB_47,column_56,MLB_47+column_56,False,team,101,None
MLB_48,column_52,MLB_48+column_52,False,name,83,None
MLB_48,column_56,MLB_48+column_56,False,team,56,None
MLB_48,column_58,MLB_48+column_58,False,teamName,158,None
MLB_48,column_63,MLB_48+column_63,False,year,9,year
MLB_49,column_47,MLB_49+column_47,False,name,174,None
MLB_49,column_51,MLB_49+column_51,False,team,103,None
MLB_49,column_54,MLB_49+column_54,False,teamName,160,None
MLB_49,column_59,MLB_49+column_59,False,year,9,year
MLB_50,column_54,MLB_50+column_54,False,teamName,78,None
MLB_50,column_59,MLB_50+column_59,False,year,9,year
MLB_51,column_47,MLB_51+column_47,False,name,161,None
MLB_51,column_54,MLB_51+column_54,False,teamName,155,None
MLB_51,column_59,MLB_51+column_59,False,year,9,year
MLB_53,column_52,MLB_53+column_52,False,name,210,None
MLB_53,column_56,MLB_53+column_56,False,team,0,team
MLB_53,column_58,MLB_53+column_58,False,teamName,165,None
MLB_54,column_52,MLB_54+column_52,False,name,102,None
MLB_54,column_58,MLB_54+column_58,False,teamName,185,None
MLB_54,column_63,MLB_54+column_63,False,year,9,year
MLB_55,column_52,MLB_55+column_52,False,name,191,None
MLB_55,column_56,MLB_55+column_56,False,team,0,team
MLB_55,column_63,MLB_55+column_63,False,year,9,year
MLB_56,column_56,MLB_56+column_56,False,team,0,team
MLB_58,column_54,MLB_58+column_54,False,name,142,None
MLB_58,column_57,MLB_58+column_57,False,team,171,None
MLB_58,column_59,MLB_58+column_59,False,teamName,126,None
MLB_58,column_65,MLB_58+column_65,False,year,9,year
MLB_59,column_54,MLB_59+column_54,False,name,131,None
MLB_59,column_57,MLB_59+column_57,False,team,179,None
MLB_59,column_59,MLB_59+column_59,False,teamName,124,None
MLB_59,column_65,MLB_59+column_65,False,year,9,year
MLB_5,column_1,MLB_5+column_1,False,description,32,None
MLB_5,column_5,MLB_5+column_5,False,type,97,None
MLB_5,column_11,MLB_5+column_11,False,day,33,day
MLB_5,column_12,MLB_5+column_12,False,team,50,team
MLB_6,column_1,MLB_6+column_1,False,description,32,None
MLB_6,column_2,MLB_6+column_2,False,team,50,team
MLB_6,column_6,MLB_6+column_6,False,name,1,name
MLB_6,column_8,MLB_6+column_8,False,day,8,day
MLB_6,column_12,MLB_6+column_12,False,team,50,team
MLB_60,column_54,MLB_60+column_54,False,name,154,None
MLB_60,column_57,MLB_60+column_57,False,team,193,None
MLB_60,column_59,MLB_60+column_59,False,teamName,140,None
MLB_60,column_65,MLB_60+column_65,False,year,9,year
MLB_61,column_54,MLB_61+column_54,False,name,127,None
MLB_61,column_65,MLB_61+column_65,False,year,9,year
MLB_62,column_54,MLB_62+column_54,False,name,146,None
MLB_62,column_57,MLB_62+column_57,False,team,211,None
MLB_62,column_59,MLB_62+column_59,False,teamName,145,None
MLB_62,column_65,MLB_62+column_65,False,year,9,year
MLB_63,column_51,MLB_63+column_51,False,name,1,name
MLB_63,column_52,MLB_63+column_52,False,day,33,day
MLB_63,column_56,MLB_63+column_56,False,team,0,team
MLB_63,column_58,MLB_63+column_58,False,team,50,team
MLB_63,column_59,MLB_63+column_59,False,teamName,5,None
MLB_64,column_51,MLB_64+column_51,False,name,1,name
MLB_64,column_52,MLB_64+column_52,False,day,33,day
MLB_64,column_58,MLB_64+column_58,False,team,50,team
MLB_64,column_59,MLB_64+column_59,False,teamName,5,None
MLB_64,column_64,MLB_64+column_64,False,year,9,year
MLB_65,column_51,MLB_65+column_51,False,name,1,name
MLB_65,column_52,MLB_65+column_52,False,day,33,day
MLB_65,column_56,MLB_65+column_56,False,team,0,team
MLB_65,column_58,MLB_65+column_58,False,team,50,team
MLB_65,column_59,MLB_65+column_59,False,teamName,5,None
MLB_65,column_64,MLB_65+column_64,False,year,9,year
MLB_66,column_1,MLB_66+column_1,False,description,32,None
MLB_66,column_2,MLB_66+column_2,False,team,50,team
MLB_66,column_5,MLB_66+column_5,False,type,97,None
MLB_66,column_6,MLB_66+column_6,False,name,1,name
MLB_66,column_8,MLB_66+column_8,False,day,8,day
MLB_66,column_13,MLB_66+column_13,False,team,50,team
MLB_66,column_29,MLB_66+column_29,False,year,9,year
MLB_67,column_2,MLB_67+column_2,False,team,50,team
MLB_67,column_4,MLB_67+column_4,False,type,97,None
MLB_67,column_9,MLB_67+column_9,False,team,50,team
MLB_67,column_18,MLB_67+column_18,False,name,1,name
MLB_67,column_22,MLB_67+column_22,False,year,9,year
MLB_68,column_1,MLB_68+column_1,False,description,32,None
MLB_68,column_6,MLB_68+column_6,False,name,1,name
MLB_68,column_8,MLB_68+column_8,False,day,8,day
MLB_68,column_11,MLB_68+column_11,False,day,33,day
MLB_68,column_12,MLB_68+column_12,False,team,50,team
MLB_68,column_22,MLB_68+column_22,False,name,1,name
MLB_7,column_27,MLB_7+column_27,False,name,1,name
MLB_7,column_29,MLB_7+column_29,False,team,0,team
MLB_7,column_37,MLB_7+column_37,False,year,9,year
MLB_8,column_37,MLB_8+column_37,False,year,9,year
MLB_9,column_27,MLB_9+column_27,False,name,1,name
MLB_9,column_29,MLB_9+column_29,False,team,0,team
NYC_1,column_0,NYC_1+column_0,False,type,125,None
NYC_1,column_5,NYC_1+column_5,False,name,2,address
NYC_1,column_16,NYC_1+column_16,False,type,2,address
NYC_1,column_18,NYC_1+column_18,False,name,2,address
NYC_1,column_19,NYC_1+column_19,False,name,2,address
NYC_1,column_20,NYC_1+column_20,False,address,152,None
NYC_1,column_26,NYC_1+column_26,False,type,137,None
NYC_1,column_33,NYC_1+column_33,False,description,108,None
NYC_1,column_35,NYC_1+column_35,False,address,132,address
NYC_1,column_37,NYC_1+column_37,False,code,132,address
NYC_1,column_38,NYC_1+column_38,False,name,132,address
NYC_1,column_42,NYC_1+column_42,False,region,132,address
NYC_1,column_43,NYC_1+column_43,False,state,132,address
NYC_2,column_0,NYC_2+column_0,False,type,125,None
NYC_2,column_1,NYC_2+column_1,False,name,85,None
NYC_2,column_7,NYC_2+column_7,False,city,190,None
NYC_2,column_10,NYC_2+column_10,False,type,116,type
NYC_2,column_16,NYC_2+column_16,False,type,2,address
NYC_2,column_18,NYC_2+column_18,False,name,2,address
NYC_2,column_19,NYC_2+column_19,False,name,2,address
NYC_2,column_20,NYC_2+column_20,False,address,152,None
NYC_2,column_26,NYC_2+column_26,False,type,137,None
NYC_2,column_27,NYC_2+column_27,False,location,159,location
NYC_2,column_31,NYC_2+column_31,False,name,132,address
NYC_2,column_33,NYC_2+column_33,False,description,108,None
NYC_2,column_37,NYC_2+column_37,False,code,132,address
NYC_2,column_38,NYC_2+column_38,False,name,132,address
NYC_2,column_43,NYC_2+column_43,False,state,132,address
PanCreactomy1_1,column_5,PanCreactomy1_1+column_5,False,code,115,None
PanCreactomy1_1,column_6,PanCreactomy1_1+column_6,False,description,37,description
PanCreactomy1_1,column_12,PanCreactomy1_1+column_12,False,code,100,None
PanCreactomy1_1,column_13,PanCreactomy1_1+column_13,False,city,220,city
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,False,country,95,country
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,False,gender,162,gender
PanCreactomy1_1,column_17,PanCreactomy1_1+column_17,False,name,92,organisation
PanCreactomy1_1,column_25,PanCreactomy1_1+column_25,False,type,109,type
PanCreactomy2_1,column_5,PanCreactomy2_1+column_5,False,code,115,None
PanCreactomy2_1,column_6,PanCreactomy2_1+column_6,False,description,37,description
PanCreactomy2_1,column_12,PanCreactomy2_1+column_12,False,code,100,None
PanCreactomy2_1,column_13,PanCreactomy2_1+column_13,False,city,220,city
PanCreactomy2_1,column_14,PanCreactomy2_1+column_14,False,country,95,country
PanCreactomy2_1,column_15,PanCreactomy2_1+column_15,False,name,36,None
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,False,gender,162,gender
PanCreactomy2_1,column_19,PanCreactomy2_1+column_19,False,state,21,state
PanCreactomy2_1,column_25,PanCreactomy2_1+column_25,False,type,109,type
PanCreactomy2_2,column_5,PanCreactomy2_2+column_5,False,code,115,None
PanCreactomy2_2,column_6,PanCreactomy2_2+column_6,False,description,37,description
PanCreactomy2_2,column_12,PanCreactomy2_2+column_12,False,code,100,None
PanCreactomy2_2,column_13,PanCreactomy2_2+column_13,False,city,220,city
PanCreactomy2_2,column_14,PanCreactomy2_2+column_14,False,country,95,country
PanCreactomy2_2,column_15,PanCreactomy2_2+column_15,False,name,36,None
PanCreactomy2_2,column_16,PanCreactomy2_2+column_16,False,gender,162,gender
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,False,name,92,organisation
Physicians_1,column_6,Physicians_1+column_6,False,code,115,None
Physicians_1,column_12,Physicians_1+column_12,False,code,100,None
Physicians_1,column_15,Physicians_1+column_15,False,name,36,None
Physicians_1,column_16,Physicians_1+column_16,False,gender,162,gender
Physicians_1,column_19,Physicians_1+column_19,False,state,21,state
Provider_1,column_6,Provider_1+column_6,False,code,113,code
Provider_1,column_7,Provider_1+column_7,False,description,117,description
Provider_1,column_12,Provider_1+column_12,False,code,100,None
Provider_1,column_13,Provider_1+column_13,False,city,220,city
Provider_1,column_14,Provider_1+column_14,False,country,95,country
Provider_1,column_15,Provider_1+column_15,False,name,36,None
Provider_1,column_17,Provider_1+column_17,False,name,92,organisation
Provider_1,column_24,Provider_1+column_24,False,type,109,type
Provider_2,column_6,Provider_2+column_6,False,code,113,code
Provider_2,column_12,Provider_2+column_12,False,code,100,None
Provider_2,column_13,Provider_2+column_13,False,city,220,city
Provider_2,column_15,Provider_2+column_15,False,name,36,None
Provider_2,column_16,Provider_2+column_16,False,gender,162,gender
Provider_2,column_17,Provider_2+column_17,False,name,92,organisation
Provider_2,column_19,Provider_2+column_19,False,state,21,state
Provider_2,column_24,Provider_2+column_24,False,type,109,type
Provider_3,column_6,Provider_3+column_6,False,code,113,code
Provider_3,column_14,Provider_3+column_14,False,country,95,country
Provider_3,column_15,Provider_3+column_15,False,name,36,None
Provider_3,column_17,Provider_3+column_17,False,name,92,organisation
Provider_3,column_24,Provider_3+column_24,False,type,109,type
Provider_4,column_6,Provider_4+column_6,False,code,113,code
Provider_4,column_7,Provider_4+column_7,False,description,117,description
Provider_4,column_13,Provider_4+column_13,False,city,220,city
Provider_4,column_15,Provider_4+column_15,False,name,36,None
Provider_4,column_16,Provider_4+column_16,False,gender,162,gender
Provider_4,column_17,Provider_4+column_17,False,name,92,organisation
Provider_4,column_19,Provider_4+column_19,False,state,21,state
Provider_4,column_24,Provider_4+column_24,False,type,109,type
Provider_5,column_6,Provider_5+column_6,False,code,113,code
Provider_5,column_7,Provider_5+column_7,False,description,117,description
Provider_5,column_12,Provider_5+column_12,False,code,100,None
Provider_5,column_13,Provider_5+column_13,False,city,220,city
Provider_5,column_14,Provider_5+column_14,False,country,95,country
Provider_5,column_15,Provider_5+column_15,False,name,36,None
Provider_5,column_17,Provider_5+column_17,False,name,92,organisation
Provider_5,column_19,Provider_5+column_19,False,state,21,state
Provider_5,column_24,Provider_5+column_24,False,type,109,type
Provider_6,column_12,Provider_6+column_12,False,code,100,None
Provider_6,column_13,Provider_6+column_13,False,city,220,city
Provider_6,column_15,Provider_6+column_15,False,name,36,None
Provider_6,column_16,Provider_6+column_16,False,gender,162,gender
Provider_6,column_17,Provider_6+column_17,False,name,92,organisation
Provider_7,column_6,Provider_7+column_6,False,code,113,code
Provider_7,column_7,Provider_7+column_7,False,description,117,description
Provider_7,column_12,Provider_7+column_12,False,code,100,None
Provider_7,column_13,Provider_7+column_13,False,city,220,city
Provider_7,column_15,Provider_7+column_15,False,name,36,None
Provider_7,column_16,Provider_7+column_16,False,gender,162,gender
Provider_7,column_17,Provider_7+column_17,False,name,92,organisation
Provider_7,column_19,Provider_7+column_19,False,state,21,state
Provider_7,column_24,Provider_7+column_24,False,type,109,type
Provider_8,column_7,Provider_8+column_7,False,description,117,description
Provider_8,column_12,Provider_8+column_12,False,code,100,None
Provider_8,column_13,Provider_8+column_13,False,city,220,city
Provider_8,column_14,Provider_8+column_14,False,country,95,country
Provider_8,column_15,Provider_8+column_15,False,name,36,None
Provider_8,column_16,Provider_8+column_16,False,gender,162,gender
RealEstate1_1,column_0,RealEstate1_1+column_0,False,address,88,address
RealEstate1_1,column_1,RealEstate1_1+column_1,False,address,2,address
RealEstate1_1,column_2,RealEstate1_1+column_2,False,county,61,county
RealEstate1_1,column_5,RealEstate1_1+column_5,False,duration,76,None
RealEstate1_1,column_11,RealEstate1_1+column_11,False,code,89,None
RealEstate1_1,column_12,RealEstate1_1+column_12,False,region,18,region
RealEstate1_1,column_13,RealEstate1_1+column_13,False,code,65,None
RealEstate1_1,column_16,RealEstate1_1+column_16,False,type,105,None
RealEstate1_1,column_18,RealEstate1_1+column_18,False,city,110,None
RealEstate1_1,column_26,RealEstate1_1+column_26,False,year,231,None
RealEstate1_2,column_2,RealEstate1_2+column_2,False,county,61,county
RealEstate1_2,column_5,RealEstate1_2+column_5,False,duration,76,None
RealEstate1_2,column_7,RealEstate1_2+column_7,False,location,148,location
RealEstate1_2,column_12,RealEstate1_2+column_12,False,region,18,region
