table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
IGlocations1_1,column_16,IGlocations1_1+column_16,False,code,146,None
IGlocations1_1,column_17,IGlocations1_1+column_17,False,state,168,None
IGlocations2_1,column_3,IGlocations2_1+column_3,False,country,187,country
IGlocations2_1,column_10,IGlocations2_1+column_10,False,type,136,None
IGlocations2_1,column_12,IGlocations2_1+column_12,False,state,150,None
IGlocations2_1,column_13,IGlocations2_1+column_13,False,state,150,None
IGlocations2_1,column_14,IGlocations2_1+column_14,False,name,76,None
IGlocations2_2,column_2,IGlocations2_2+column_2,False,city,122,None
IGlocations2_2,column_3,IGlocations2_2+column_3,False,country,187,country
IGlocations2_2,column_10,IGlocations2_2+column_10,False,type,136,None
IGlocations2_2,column_12,IGlocations2_2+column_12,False,state,150,None
IGlocations2_2,column_13,IGlocations2_2+column_13,False,state,150,None
IGlocations2_2,column_14,IGlocations2_2+column_14,False,name,76,None
IUBLibrary_1,column_0,IUBLibrary_1+column_0,False,name,219,None
IUBLibrary_1,column_4,IUBLibrary_1+column_4,False,class,171,None
IUBLibrary_1,column_11,IUBLibrary_1+column_11,False,type,207,None
IUBLibrary_1,column_12,IUBLibrary_1+column_12,False,language,167,None
IUBLibrary_1,column_17,IUBLibrary_1+column_17,False,year,60,None
IUBLibrary_1,column_23,IUBLibrary_1+column_23,False,type,221,None
Medicare1_1,column_12,Medicare1_1+column_12,False,city,46,city
Medicare1_1,column_15,Medicare1_1+column_15,False,state,26,state
Medicare1_1,column_17,Medicare1_1+column_17,False,description,42,None
Medicare1_1,column_25,Medicare1_1+column_25,False,day,7,day
Medicare1_2,column_7,Medicare1_2+column_7,False,description,209,None
Medicare1_2,column_8,Medicare1_2+column_8,False,name,8,None
Medicare1_2,column_10,Medicare1_2+column_10,False,name,8,None
Medicare1_2,column_12,Medicare1_2+column_12,False,city,46,city
Medicare1_2,column_13,Medicare1_2+column_13,False,name,35,None
Medicare1_2,column_14,Medicare1_2+column_14,False,name,45,organisation
Medicare1_2,column_17,Medicare1_2+column_17,False,description,42,None
Medicare1_2,column_20,Medicare1_2+column_20,False,day,109,day
Medicare1_2,column_25,Medicare1_2+column_25,False,day,7,day
Medicare2_1,column_6,Medicare2_1+column_6,False,code,114,code
Medicare2_1,column_7,Medicare2_1+column_7,False,description,115,None
Medicare2_1,column_12,Medicare2_1+column_12,False,code,99,code
Medicare2_1,column_14,Medicare2_1+column_14,False,country,187,country
Medicare2_1,column_15,Medicare2_1+column_15,False,name,35,None
Medicare2_1,column_16,Medicare2_1+column_16,False,gender,39,gender
Medicare2_1,column_19,Medicare2_1+column_19,False,state,26,state
Medicare2_1,column_20,Medicare2_1+column_20,False,address,95,address
Medicare2_1,column_24,Medicare2_1+column_24,False,type,108,type
Medicare2_2,column_13,Medicare2_2+column_13,False,city,46,city
Medicare2_2,column_14,Medicare2_2+column_14,False,country,187,country
Medicare2_2,column_15,Medicare2_2+column_15,False,name,35,None
Medicare2_2,column_16,Medicare2_2+column_16,False,gender,39,gender
Medicare2_2,column_20,Medicare2_2+column_20,False,address,95,address
Medicare3_1,column_5,Medicare3_1+column_5,False,code,81,None
Medicare3_1,column_12,Medicare3_1+column_12,False,code,99,code
Medicare3_1,column_13,Medicare3_1+column_13,False,city,46,city
Medicare3_1,column_15,Medicare3_1+column_15,False,name,35,None
Medicare3_1,column_16,Medicare3_1+column_16,False,gender,39,gender
Medicare3_1,column_17,Medicare3_1+column_17,False,name,45,organisation
Medicare3_1,column_19,Medicare3_1+column_19,False,state,26,state
Medicare3_1,column_25,Medicare3_1+column_25,False,type,108,type
MedPayment1_1,column_6,MedPayment1_1+column_6,False,code,81,None
MedPayment1_1,column_7,MedPayment1_1+column_7,False,description,115,None
MedPayment1_1,column_12,MedPayment1_1+column_12,False,code,99,code
MedPayment1_1,column_13,MedPayment1_1+column_13,False,city,46,city
MedPayment1_1,column_14,MedPayment1_1+column_14,False,country,187,country
MedPayment1_1,column_19,MedPayment1_1+column_19,False,state,26,state
MedPayment1_1,column_20,MedPayment1_1+column_20,False,address,95,address
MedPayment2_1,column_7,MedPayment2_1+column_7,False,description,115,None
MedPayment2_1,column_12,MedPayment2_1+column_12,False,code,99,code
MedPayment2_1,column_13,MedPayment2_1+column_13,False,city,46,city
MedPayment2_1,column_14,MedPayment2_1+column_14,False,country,187,country
MedPayment2_1,column_17,MedPayment2_1+column_17,False,organisation,45,organisation
MedPayment2_1,column_19,MedPayment2_1+column_19,False,state,26,state
MedPayment2_1,column_20,MedPayment2_1+column_20,False,address,95,address
MedPayment2_1,column_24,MedPayment2_1+column_24,False,type,108,type
MLB_10,column_27,MLB_10+column_27,False,name,6,None
MLB_10,column_29,MLB_10+column_29,False,team,1,team
MLB_11,column_27,MLB_11+column_27,False,name,6,None
MLB_11,column_30,MLB_11+column_30,False,position,16,position
MLB_11,column_32,MLB_11+column_32,False,teamName,3,None
MLB_11,column_37,MLB_11+column_37,False,year,38,year
MLB_12,column_33,MLB_12+column_33,False,name,180,None
MLB_12,column_37,MLB_12+column_37,False,team,1,team
MLB_12,column_40,MLB_12+column_40,False,teamName,166,None
MLB_12,column_45,MLB_12+column_45,False,year,38,year
MLB_13,column_37,MLB_13+column_37,False,team,59,None
MLB_13,column_40,MLB_13+column_40,False,teamName,189,None
MLB_13,column_45,MLB_13+column_45,False,year,38,year
MLB_14,column_40,MLB_14+column_40,False,teamName,188,None
MLB_14,column_45,MLB_14+column_45,False,year,38,year
MLB_15,column_52,MLB_15+column_52,False,name,6,None
MLB_15,column_57,MLB_15+column_57,False,teamName,233,None
MLB_15,column_58,MLB_15+column_58,False,team,1,team
MLB_15,column_60,MLB_15+column_60,False,teamName,224,None
MLB_15,column_65,MLB_15+column_65,False,year,38,year
MLB_16,column_52,MLB_16+column_52,False,name,6,None
MLB_16,column_56,MLB_16+column_56,False,team,1,team
MLB_16,column_57,MLB_16+column_57,False,teamName,216,None
MLB_16,column_58,MLB_16+column_58,False,team,1,team
MLB_16,column_60,MLB_16+column_60,False,teamName,13,None
MLB_16,column_65,MLB_16+column_65,False,year,38,year
MLB_17,column_52,MLB_17+column_52,False,name,6,None
MLB_17,column_57,MLB_17+column_57,False,teamName,2,None
MLB_17,column_58,MLB_17+column_58,False,team,1,team
MLB_17,column_65,MLB_17+column_65,False,year,38,year
MLB_18,column_52,MLB_18+column_52,False,name,234,None
MLB_18,column_57,MLB_18+column_57,False,teamName,3,None
MLB_18,column_60,MLB_18+column_60,False,teamName,13,None
MLB_18,column_65,MLB_18+column_65,False,year,38,year
MLB_19,column_47,MLB_19+column_47,False,name,107,None
MLB_19,column_50,MLB_19+column_50,False,team,227,None
MLB_19,column_52,MLB_19+column_52,False,teamName,172,None
MLB_1,column_33,MLB_1+column_33,False,name,208,None
MLB_1,column_37,MLB_1+column_37,False,team,1,team
MLB_1,column_40,MLB_1+column_40,False,teamName,158,None
MLB_1,column_45,MLB_1+column_45,False,year,38,year
MLB_20,column_47,MLB_20+column_47,False,name,200,None
MLB_20,column_50,MLB_20+column_50,False,team,1,team
MLB_20,column_52,MLB_20+column_52,False,teamName,184,None
MLB_20,column_58,MLB_20+column_58,False,year,38,year
MLB_21,column_50,MLB_21+column_50,False,team,179,None
MLB_21,column_52,MLB_21+column_52,False,teamName,197,None
MLB_21,column_58,MLB_21+column_58,False,year,38,year
MLB_22,column_47,MLB_22+column_47,False,name,6,None
MLB_22,column_53,MLB_22+column_53,False,teamName,3,None
MLB_22,column_58,MLB_22+column_58,False,year,38,year
MLB_23,column_47,MLB_23+column_47,False,name,6,None
MLB_23,column_51,MLB_23+column_51,False,team,1,team
MLB_23,column_53,MLB_23+column_53,False,teamName,2,None
MLB_23,column_58,MLB_23+column_58,False,year,38,year
MLB_24,column_51,MLB_24+column_51,False,team,1,team
MLB_24,column_53,MLB_24+column_53,False,teamName,2,None
MLB_24,column_58,MLB_24+column_58,False,year,38,year
MLB_25,column_47,MLB_25+column_47,False,name,238,None
MLB_25,column_50,MLB_25+column_50,False,team,1,team
MLB_25,column_52,MLB_25+column_52,False,state,49,None
MLB_25,column_53,MLB_25+column_53,False,teamName,222,None
MLB_25,column_58,MLB_25+column_58,False,year,38,year
MLB_26,column_50,MLB_26+column_50,False,team,1,team
MLB_26,column_52,MLB_26+column_52,False,state,49,None
MLB_26,column_53,MLB_26+column_53,False,teamName,28,None
MLB_26,column_58,MLB_26+column_58,False,year,38,year
MLB_27,column_47,MLB_27+column_47,False,name,6,None
MLB_27,column_50,MLB_27+column_50,False,team,1,team
MLB_27,column_52,MLB_27+column_52,False,state,49,None
MLB_28,column_50,MLB_28+column_50,False,team,1,team
MLB_28,column_52,MLB_28+column_52,False,state,49,None
MLB_28,column_53,MLB_28+column_53,False,teamName,2,None
MLB_28,column_58,MLB_28+column_58,False,year,38,year
MLB_29,column_47,MLB_29+column_47,False,name,229,None
MLB_29,column_50,MLB_29+column_50,False,team,1,team
MLB_29,column_52,MLB_29+column_52,False,state,49,None
MLB_29,column_53,MLB_29+column_53,False,teamName,225,None
MLB_29,column_58,MLB_29+column_58,False,year,38,year
MLB_2,column_1,MLB_2+column_1,False,description,32,None
MLB_2,column_4,MLB_2+column_4,False,type,102,type
MLB_2,column_5,MLB_2+column_5,False,name,6,None
MLB_2,column_6,MLB_2+column_6,False,day,7,day
MLB_2,column_9,MLB_2+column_9,False,team,37,team
MLB_2,column_18,MLB_2+column_18,False,name,6,None
MLB_2,column_22,MLB_2+column_22,False,year,38,year
MLB_30,column_47,MLB_30+column_47,False,name,6,None
MLB_30,column_50,MLB_30+column_50,False,team,1,team
MLB_30,column_53,MLB_30+column_53,False,teamName,110,None
MLB_30,column_58,MLB_30+column_58,False,year,38,year
MLB_31,column_47,MLB_31+column_47,False,name,201,None
MLB_31,column_57,MLB_31+column_57,False,year,38,year
MLB_32,column_47,MLB_32+column_47,False,name,186,None
MLB_32,column_50,MLB_32+column_50,False,team,236,None
MLB_32,column_52,MLB_32+column_52,False,teamName,176,None
MLB_32,column_57,MLB_32+column_57,False,year,38,year
MLB_33,column_47,MLB_33+column_47,False,name,174,None
MLB_33,column_57,MLB_33+column_57,False,year,38,year
MLB_34,column_47,MLB_34+column_47,False,name,182,None
MLB_34,column_52,MLB_34+column_52,False,teamName,178,None
MLB_34,column_57,MLB_34+column_57,False,year,38,year
MLB_35,column_47,MLB_35+column_47,False,name,195,None
MLB_35,column_50,MLB_35+column_50,False,team,1,team
MLB_35,column_52,MLB_35+column_52,False,teamName,181,None
MLB_35,column_57,MLB_35+column_57,False,year,38,year
MLB_36,column_47,MLB_36+column_47,False,name,183,None
MLB_36,column_52,MLB_36+column_52,False,teamName,173,None
MLB_36,column_57,MLB_36+column_57,False,year,38,year
MLB_37,column_47,MLB_37+column_47,False,name,206,None
MLB_37,column_50,MLB_37+column_50,False,team,230,None
MLB_37,column_52,MLB_37+column_52,False,teamName,199,None
MLB_37,column_57,MLB_37+column_57,False,year,38,year
MLB_38,column_35,MLB_38+column_35,False,name,6,None
MLB_38,column_38,MLB_38+column_38,False,team,1,team
MLB_38,column_41,MLB_38+column_41,False,teamName,3,None
MLB_38,column_46,MLB_38+column_46,False,year,38,year
MLB_39,column_38,MLB_39+column_38,False,team,1,team
MLB_39,column_41,MLB_39+column_41,False,teamName,28,None
MLB_39,column_46,MLB_39+column_46,False,year,38,year
MLB_3,column_1,MLB_3+column_1,False,description,32,None
MLB_3,column_2,MLB_3+column_2,False,team,37,team
MLB_3,column_4,MLB_3+column_4,False,type,102,type
MLB_3,column_5,MLB_3+column_5,False,name,6,None
MLB_3,column_9,MLB_3+column_9,False,team,37,team
MLB_3,column_18,MLB_3+column_18,False,name,6,None
MLB_4,column_1,MLB_4+column_1,False,description,32,None
MLB_4,column_2,MLB_4+column_2,False,team,37,team
MLB_4,column_5,MLB_4+column_5,False,name,6,None
MLB_4,column_6,MLB_4+column_6,False,day,7,day
MLB_4,column_18,MLB_4+column_18,False,name,6,None
MLB_40,column_35,MLB_40+column_35,False,name,6,None
MLB_40,column_38,MLB_40+column_38,False,team,1,team
MLB_40,column_41,MLB_40+column_41,False,teamName,3,None
MLB_40,column_46,MLB_40+column_46,False,year,38,year
MLB_41,column_44,MLB_41+column_44,False,type,21,None
MLB_41,column_45,MLB_41+column_45,False,name,211,None
MLB_41,column_48,MLB_41+column_48,False,team,1,team
MLB_41,column_50,MLB_41+column_50,False,teamName,196,None
MLB_41,column_55,MLB_41+column_55,False,year,38,year
MLB_42,column_45,MLB_42+column_45,False,name,218,None
MLB_42,column_48,MLB_42+column_48,False,team,1,team
MLB_42,column_55,MLB_42+column_55,False,year,38,year
MLB_43,column_44,MLB_43+column_44,False,type,21,None
MLB_43,column_48,MLB_43+column_48,False,team,1,team
MLB_43,column_55,MLB_43+column_55,False,year,38,year
MLB_44,column_44,MLB_44+column_44,False,type,21,None
MLB_44,column_48,MLB_44+column_48,False,team,1,team
MLB_44,column_55,MLB_44+column_55,False,year,38,year
MLB_45,column_56,MLB_45+column_56,False,team,198,None
MLB_45,column_63,MLB_45+column_63,False,year,38,year
MLB_46,column_52,MLB_46+column_52,False,name,148,None
MLB_46,column_56,MLB_46+column_56,False,team,191,None
MLB_46,column_58,MLB_46+column_58,False,teamName,156,None
MLB_46,column_63,MLB_46+column_63,False,year,38,year
MLB_47,column_63,MLB_47+column_63,False,year,38,year
MLB_48,column_52,MLB_48+column_52,False,name,83,None
MLB_48,column_56,MLB_48+column_56,False,team,1,team
MLB_48,column_58,MLB_48+column_58,False,teamName,77,None
MLB_49,column_47,MLB_49+column_47,False,name,85,None
MLB_49,column_51,MLB_49+column_51,False,team,220,None
MLB_49,column_54,MLB_49+column_54,False,teamName,159,None
MLB_49,column_59,MLB_49+column_59,False,year,38,year
MLB_50,column_47,MLB_50+column_47,False,name,193,None
MLB_50,column_51,MLB_50+column_51,False,team,231,None
MLB_50,column_59,MLB_50+column_59,False,year,38,year
MLB_51,column_47,MLB_51+column_47,False,name,162,None
MLB_51,column_54,MLB_51+column_54,False,teamName,152,None
MLB_51,column_59,MLB_51+column_59,False,year,38,year
MLB_53,column_56,MLB_53+column_56,False,team,1,team
MLB_53,column_58,MLB_53+column_58,False,teamName,164,None
MLB_53,column_63,MLB_53+column_63,False,year,38,year
MLB_54,column_52,MLB_54+column_52,False,name,210,None
MLB_54,column_56,MLB_54+column_56,False,team,1,team
MLB_54,column_63,MLB_54+column_63,False,year,38,year
MLB_55,column_56,MLB_55+column_56,False,team,1,team
MLB_55,column_58,MLB_55+column_58,False,teamName,177,None
MLB_55,column_63,MLB_55+column_63,False,year,38,year
MLB_56,column_52,MLB_56+column_52,False,name,103,None
MLB_56,column_56,MLB_56+column_56,False,team,1,team
MLB_56,column_58,MLB_56+column_58,False,teamName,202,None
MLB_56,column_63,MLB_56+column_63,False,year,38,year
MLB_58,column_57,MLB_58+column_57,False,team,169,None
MLB_58,column_65,MLB_58+column_65,False,year,38,year
MLB_59,column_54,MLB_59+column_54,False,name,132,None
MLB_59,column_57,MLB_59+column_57,False,team,175,None
MLB_59,column_59,MLB_59+column_59,False,teamName,124,None
MLB_59,column_65,MLB_59+column_65,False,year,38,year
MLB_5,column_1,MLB_5+column_1,False,description,32,None
MLB_5,column_2,MLB_5+column_2,False,team,37,team
MLB_5,column_5,MLB_5+column_5,False,type,102,type
MLB_5,column_8,MLB_5+column_8,False,day,7,day
MLB_5,column_11,MLB_5+column_11,False,day,69,day
MLB_5,column_22,MLB_5+column_22,False,name,6,None
MLB_6,column_1,MLB_6+column_1,False,description,32,None
MLB_6,column_2,MLB_6+column_2,False,team,37,team
MLB_6,column_6,MLB_6+column_6,False,name,6,None
MLB_6,column_11,MLB_6+column_11,False,day,69,day
MLB_6,column_12,MLB_6+column_12,False,team,37,team
MLB_6,column_27,MLB_6+column_27,False,year,38,year
MLB_60,column_54,MLB_60+column_54,False,name,151,None
MLB_60,column_57,MLB_60+column_57,False,team,192,None
MLB_60,column_65,MLB_60+column_65,False,year,38,year
MLB_61,column_54,MLB_61+column_54,False,name,129,None
MLB_61,column_57,MLB_61+column_57,False,team,170,None
MLB_61,column_59,MLB_61+column_59,False,teamName,131,None
MLB_61,column_65,MLB_61+column_65,False,year,38,year
MLB_62,column_57,MLB_62+column_57,False,team,104,None
MLB_62,column_59,MLB_62+column_59,False,teamName,144,None
MLB_63,column_51,MLB_63+column_51,False,name,6,None
MLB_63,column_52,MLB_63+column_52,False,day,69,day
MLB_63,column_58,MLB_63+column_58,False,team,37,team
MLB_63,column_59,MLB_63+column_59,False,teamName,3,None
MLB_63,column_64,MLB_63+column_64,False,year,38,year
MLB_64,column_52,MLB_64+column_52,False,day,69,day
MLB_64,column_56,MLB_64+column_56,False,team,1,team
MLB_64,column_58,MLB_64+column_58,False,team,37,team
MLB_64,column_59,MLB_64+column_59,False,teamName,3,None
MLB_64,column_64,MLB_64+column_64,False,year,38,year
MLB_65,column_51,MLB_65+column_51,False,name,6,None
MLB_65,column_52,MLB_65+column_52,False,day,69,day
MLB_65,column_56,MLB_65+column_56,False,team,1,team
MLB_65,column_58,MLB_65+column_58,False,team,37,team
MLB_65,column_59,MLB_65+column_59,False,teamName,3,None
MLB_65,column_64,MLB_65+column_64,False,year,38,year
MLB_66,column_1,MLB_66+column_1,False,description,32,None
MLB_66,column_2,MLB_66+column_2,False,team,37,team
MLB_66,column_5,MLB_66+column_5,False,type,102,type
MLB_66,column_6,MLB_66+column_6,False,name,6,None
MLB_66,column_8,MLB_66+column_8,False,day,7,day
MLB_66,column_13,MLB_66+column_13,False,team,37,team
MLB_66,column_23,MLB_66+column_23,False,name,6,None
MLB_66,column_29,MLB_66+column_29,False,year,38,year
MLB_67,column_1,MLB_67+column_1,False,description,32,None
MLB_67,column_4,MLB_67+column_4,False,type,102,type
MLB_67,column_18,MLB_67+column_18,False,name,6,None
MLB_68,column_1,MLB_68+column_1,False,description,32,None
MLB_68,column_2,MLB_68+column_2,False,team,37,team
MLB_68,column_5,MLB_68+column_5,False,type,102,type
MLB_68,column_6,MLB_68+column_6,False,name,6,None
MLB_68,column_8,MLB_68+column_8,False,day,7,day
MLB_68,column_11,MLB_68+column_11,False,day,69,day
MLB_68,column_22,MLB_68+column_22,False,name,6,None
MLB_68,column_27,MLB_68+column_27,False,year,38,year
MLB_7,column_27,MLB_7+column_27,False,name,6,None
MLB_7,column_29,MLB_7+column_29,False,team,1,team
MLB_7,column_32,MLB_7+column_32,False,teamName,235,None
MLB_7,column_37,MLB_7+column_37,False,year,38,year
MLB_8,column_27,MLB_8+column_27,False,name,226,None
MLB_9,column_27,MLB_9+column_27,False,name,6,None
MLB_9,column_29,MLB_9+column_29,False,team,1,team
MLB_9,column_37,MLB_9+column_37,False,year,38,year
NYC_1,column_0,NYC_1+column_0,False,type,123,None
NYC_1,column_1,NYC_1+column_1,False,name,87,None
NYC_1,column_5,NYC_1+column_5,False,name,0,address
NYC_1,column_7,NYC_1+column_7,False,city,94,None
NYC_1,column_10,NYC_1+column_10,False,type,29,None
NYC_1,column_16,NYC_1+column_16,False,type,0,address
NYC_1,column_18,NYC_1+column_18,False,name,0,address
NYC_1,column_19,NYC_1+column_19,False,name,0,address
NYC_1,column_20,NYC_1+column_20,False,address,113,None
NYC_1,column_26,NYC_1+column_26,False,type,68,None
NYC_1,column_27,NYC_1+column_27,False,location,79,None
NYC_1,column_31,NYC_1+column_31,False,name,84,address
NYC_1,column_33,NYC_1+column_33,False,description,40,None
NYC_1,column_35,NYC_1+column_35,False,address,84,address
NYC_1,column_36,NYC_1+column_36,False,city,84,address
NYC_1,column_43,NYC_1+column_43,False,state,84,address
NYC_2,column_0,NYC_2+column_0,False,type,123,None
NYC_2,column_1,NYC_2+column_1,False,name,87,None
NYC_2,column_5,NYC_2+column_5,False,name,0,address
NYC_2,column_7,NYC_2+column_7,False,city,94,None
NYC_2,column_10,NYC_2+column_10,False,type,29,None
NYC_2,column_16,NYC_2+column_16,False,type,0,address
NYC_2,column_19,NYC_2+column_19,False,name,0,address
NYC_2,column_20,NYC_2+column_20,False,address,113,None
NYC_2,column_26,NYC_2+column_26,False,type,68,None
NYC_2,column_27,NYC_2+column_27,False,location,79,None
NYC_2,column_31,NYC_2+column_31,False,name,84,address
NYC_2,column_33,NYC_2+column_33,False,description,40,None
NYC_2,column_37,NYC_2+column_37,False,code,84,address
NYC_2,column_38,NYC_2+column_38,False,name,84,address
NYC_2,column_42,NYC_2+column_42,False,region,84,address
NYC_2,column_43,NYC_2+column_43,False,state,84,address
PanCreactomy1_1,column_5,PanCreactomy1_1+column_5,False,code,81,None
PanCreactomy1_1,column_12,PanCreactomy1_1+column_12,False,code,99,code
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,False,country,187,country
PanCreactomy1_1,column_15,PanCreactomy1_1+column_15,False,name,35,None
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,False,gender,39,gender
PanCreactomy1_1,column_17,PanCreactomy1_1+column_17,False,name,45,organisation
PanCreactomy1_1,column_25,PanCreactomy1_1+column_25,False,type,108,type
PanCreactomy2_1,column_5,PanCreactomy2_1+column_5,False,code,81,None
PanCreactomy2_1,column_6,PanCreactomy2_1+column_6,False,description,67,None
PanCreactomy2_1,column_13,PanCreactomy2_1+column_13,False,city,46,city
PanCreactomy2_1,column_14,PanCreactomy2_1+column_14,False,country,187,country
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,False,gender,39,gender
PanCreactomy2_1,column_25,PanCreactomy2_1+column_25,False,type,108,type
PanCreactomy2_2,column_5,PanCreactomy2_2+column_5,False,code,81,None
PanCreactomy2_2,column_6,PanCreactomy2_2+column_6,False,description,67,None
PanCreactomy2_2,column_12,PanCreactomy2_2+column_12,False,code,99,code
PanCreactomy2_2,column_15,PanCreactomy2_2+column_15,False,name,35,None
PanCreactomy2_2,column_16,PanCreactomy2_2+column_16,False,gender,39,gender
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,False,name,45,organisation
PanCreactomy2_2,column_19,PanCreactomy2_2+column_19,False,state,26,state
PanCreactomy2_2,column_25,PanCreactomy2_2+column_25,False,type,108,type
Physicians_1,column_6,Physicians_1+column_6,False,code,81,None
Physicians_1,column_13,Physicians_1+column_13,False,city,46,city
Physicians_1,column_14,Physicians_1+column_14,False,country,187,country
Physicians_1,column_15,Physicians_1+column_15,False,name,35,None
Physicians_1,column_16,Physicians_1+column_16,False,gender,39,gender
Physicians_1,column_17,Physicians_1+column_17,False,name,45,organisation
Physicians_1,column_19,Physicians_1+column_19,False,state,26,state
Physicians_1,column_24,Physicians_1+column_24,False,type,108,type
Provider_1,column_6,Provider_1+column_6,False,code,114,code
Provider_1,column_12,Provider_1+column_12,False,code,99,code
Provider_1,column_13,Provider_1+column_13,False,city,46,city
Provider_1,column_14,Provider_1+column_14,False,country,187,country
Provider_1,column_15,Provider_1+column_15,False,name,35,None
Provider_1,column_16,Provider_1+column_16,False,gender,39,gender
Provider_1,column_17,Provider_1+column_17,False,name,45,organisation
Provider_1,column_24,Provider_1+column_24,False,type,108,type
Provider_2,column_6,Provider_2+column_6,False,code,114,code
Provider_2,column_7,Provider_2+column_7,False,description,115,None
Provider_2,column_12,Provider_2+column_12,False,code,99,code
Provider_2,column_13,Provider_2+column_13,False,city,46,city
Provider_2,column_14,Provider_2+column_14,False,country,187,country
Provider_2,column_15,Provider_2+column_15,False,name,35,None
Provider_2,column_16,Provider_2+column_16,False,gender,39,gender
Provider_2,column_19,Provider_2+column_19,False,state,26,state
Provider_2,column_24,Provider_2+column_24,False,type,108,type
Provider_3,column_6,Provider_3+column_6,False,code,114,code
Provider_3,column_7,Provider_3+column_7,False,description,115,None
Provider_3,column_12,Provider_3+column_12,False,code,99,code
Provider_3,column_13,Provider_3+column_13,False,city,46,city
Provider_3,column_15,Provider_3+column_15,False,name,35,None
Provider_3,column_16,Provider_3+column_16,False,gender,39,gender
Provider_3,column_17,Provider_3+column_17,False,name,45,organisation
Provider_3,column_19,Provider_3+column_19,False,state,26,state
Provider_3,column_24,Provider_3+column_24,False,type,108,type
Provider_4,column_6,Provider_4+column_6,False,code,114,code
Provider_4,column_7,Provider_4+column_7,False,description,115,None
Provider_4,column_12,Provider_4+column_12,False,code,99,code
Provider_4,column_13,Provider_4+column_13,False,city,46,city
Provider_4,column_14,Provider_4+column_14,False,country,187,country
Provider_4,column_15,Provider_4+column_15,False,name,35,None
Provider_4,column_16,Provider_4+column_16,False,gender,39,gender
Provider_4,column_24,Provider_4+column_24,False,type,108,type
Provider_5,column_6,Provider_5+column_6,False,code,114,code
Provider_5,column_7,Provider_5+column_7,False,description,115,None
Provider_5,column_16,Provider_5+column_16,False,gender,39,gender
Provider_5,column_17,Provider_5+column_17,False,name,45,organisation
Provider_5,column_19,Provider_5+column_19,False,state,26,state
Provider_5,column_24,Provider_5+column_24,False,type,108,type
Provider_6,column_6,Provider_6+column_6,False,code,114,code
Provider_6,column_7,Provider_6+column_7,False,description,115,None
Provider_6,column_12,Provider_6+column_12,False,code,99,code
Provider_6,column_13,Provider_6+column_13,False,city,46,city
Provider_6,column_14,Provider_6+column_14,False,country,187,country
Provider_6,column_15,Provider_6+column_15,False,name,35,None
Provider_6,column_16,Provider_6+column_16,False,gender,39,gender
Provider_6,column_17,Provider_6+column_17,False,name,45,organisation
Provider_6,column_19,Provider_6+column_19,False,state,26,state
Provider_6,column_24,Provider_6+column_24,False,type,108,type
Provider_7,column_6,Provider_7+column_6,False,code,114,code
Provider_7,column_7,Provider_7+column_7,False,description,115,None
Provider_7,column_12,Provider_7+column_12,False,code,99,code
Provider_7,column_13,Provider_7+column_13,False,city,46,city
Provider_7,column_15,Provider_7+column_15,False,name,35,None
Provider_7,column_16,Provider_7+column_16,False,gender,39,gender
Provider_8,column_7,Provider_8+column_7,False,description,115,None
Provider_8,column_12,Provider_8+column_12,False,code,99,code
Provider_8,column_13,Provider_8+column_13,False,city,46,city
Provider_8,column_14,Provider_8+column_14,False,country,187,country
Provider_8,column_15,Provider_8+column_15,False,name,35,None
Provider_8,column_16,Provider_8+column_16,False,gender,39,gender
Provider_8,column_19,Provider_8+column_19,False,state,26,state
RealEstate1_1,column_1,RealEstate1_1+column_1,False,address,0,address
RealEstate1_1,column_5,RealEstate1_1+column_5,False,duration,91,duration
RealEstate1_1,column_7,RealEstate1_1+column_7,False,location,143,None
RealEstate1_1,column_13,RealEstate1_1+column_13,False,code,133,None
RealEstate1_1,column_18,RealEstate1_1+column_18,False,city,54,None
RealEstate1_1,column_26,RealEstate1_1+column_26,False,year,237,None
RealEstate1_2,column_0,RealEstate1_2+column_0,False,address,53,address
RealEstate1_2,column_1,RealEstate1_2+column_1,False,address,0,address
RealEstate1_2,column_2,RealEstate1_2+column_2,False,county,61,county
RealEstate1_2,column_11,RealEstate1_2+column_11,False,code,217,None
RealEstate1_2,column_13,RealEstate1_2+column_13,False,code,133,None
RealEstate1_2,column_14,RealEstate1_2+column_14,False,code,118,None
RealEstate1_2,column_16,RealEstate1_2+column_16,False,type,71,None
RealEstate1_2,column_18,RealEstate1_2+column_18,False,city,54,None
RealEstate1_2,column_26,RealEstate1_2+column_26,False,year,237,None
RealEstate2_1,column_1,RealEstate2_1+column_1,False,address,0,address
RealEstate2_1,column_2,RealEstate2_1+column_2,False,county,61,county
RealEstate2_1,column_6,RealEstate2_1+column_6,False,duration,138,duration
RealEstate2_1,column_12,RealEstate2_1+column_12,False,code,118,None
RealEstate2_1,column_13,RealEstate2_1+column_13,False,code,217,None
RealEstate2_1,column_14,RealEstate2_1+column_14,False,region,36,region
RealEstate2_1,column_18,RealEstate2_1+column_18,False,type,117,None
RealEstate2_1,column_26,RealEstate2_1+column_26,False,city,89,city
