table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
HashTags_1,column_38,HashTags_1+column_38,False,code,1,address
HashTags_1,column_39,HashTags_1+column_39,False,state,1,address
HashTags_1,column_42,HashTags_1+column_42,False,type,1,address
HashTags_1,column_48,HashTags_1+column_48,False,description,135,None
HashTags_1,column_58,HashTags_1+column_58,False,name,150,None
HashTags_1,column_61,HashTags_1+column_61,False,name,19,None
Hatred_1,column_0,Hatred_1+column_0,False,city,22,city
Hatred_1,column_10,Hatred_1+column_10,False,gender,111,None
Hatred_1,column_15,Hatred_1+column_15,False,language,87,language
Hatred_1,column_18,Hatred_1+column_18,False,type,227,None
Hatred_1,column_20,Hatred_1+column_20,False,name,229,None
Hatred_1,column_22,Hatred_1+column_22,False,region,24,None
Hatred_1,column_24,Hatred_1+column_24,False,state,55,state
Hatred_1,column_25,Hatred_1+column_25,False,state,55,state
Hatred_1,column_29,Hatred_1+column_29,False,name,19,None
Hatred_1,column_30,Hatred_1+column_30,False,description,121,None
IGlocations1_1,column_3,IGlocations1_1+column_3,False,city,203,None
IGlocations1_1,column_4,IGlocations1_1+column_4,False,code,235,None
IGlocations1_1,column_16,IGlocations1_1+column_16,False,code,74,None
IGlocations2_1,column_2,IGlocations2_1+column_2,False,city,62,None
IGlocations2_1,column_10,IGlocations2_1+column_10,False,type,103,None
IGlocations2_1,column_12,IGlocations2_1+column_12,False,state,79,None
IGlocations2_1,column_13,IGlocations2_1+column_13,False,state,79,None
IGlocations2_2,column_2,IGlocations2_2+column_2,False,city,62,None
IGlocations2_2,column_3,IGlocations2_2+column_3,False,country,95,country
IGlocations2_2,column_10,IGlocations2_2+column_10,False,type,103,None
IGlocations2_2,column_12,IGlocations2_2+column_12,False,state,79,None
IGlocations2_2,column_13,IGlocations2_2+column_13,False,state,79,None
IGlocations2_2,column_14,IGlocations2_2+column_14,False,name,157,None
IUBLibrary_1,column_0,IUBLibrary_1+column_0,False,name,217,None
IUBLibrary_1,column_4,IUBLibrary_1+column_4,False,class,175,None
IUBLibrary_1,column_11,IUBLibrary_1+column_11,False,type,211,None
IUBLibrary_1,column_17,IUBLibrary_1+column_17,False,year,219,None
IUBLibrary_1,column_23,IUBLibrary_1+column_23,False,type,228,None
Medicare1_1,column_7,Medicare1_1+column_7,False,description,104,None
Medicare1_1,column_8,Medicare1_1+column_8,False,name,8,None
Medicare1_1,column_10,Medicare1_1+column_10,False,name,8,None
Medicare1_1,column_12,Medicare1_1+column_12,False,city,90,city
Medicare1_1,column_13,Medicare1_1+column_13,False,name,73,None
Medicare1_1,column_14,Medicare1_1+column_14,False,name,46,name
Medicare1_1,column_15,Medicare1_1+column_15,False,state,55,state
Medicare1_1,column_17,Medicare1_1+column_17,False,description,94,None
Medicare1_1,column_25,Medicare1_1+column_25,False,day,17,day
Medicare1_2,column_7,Medicare1_2+column_7,False,description,104,None
Medicare1_2,column_8,Medicare1_2+column_8,False,name,8,None
Medicare1_2,column_10,Medicare1_2+column_10,False,name,8,None
Medicare1_2,column_12,Medicare1_2+column_12,False,city,90,city
Medicare1_2,column_13,Medicare1_2+column_13,False,name,73,None
Medicare1_2,column_14,Medicare1_2+column_14,False,name,46,name
Medicare1_2,column_15,Medicare1_2+column_15,False,state,55,state
Medicare1_2,column_17,Medicare1_2+column_17,False,description,94,None
Medicare1_2,column_20,Medicare1_2+column_20,False,day,182,None
Medicare2_1,column_7,Medicare2_1+column_7,False,description,59,description
Medicare2_1,column_12,Medicare2_1+column_12,False,code,101,code
Medicare2_1,column_13,Medicare2_1+column_13,False,city,90,city
Medicare2_1,column_14,Medicare2_1+column_14,False,country,95,country
Medicare2_1,column_15,Medicare2_1+column_15,False,name,73,None
Medicare2_1,column_16,Medicare2_1+column_16,False,gender,68,gender
Medicare2_1,column_20,Medicare2_1+column_20,False,address,195,address
Medicare2_1,column_24,Medicare2_1+column_24,False,type,223,None
Medicare2_2,column_6,Medicare2_2+column_6,False,code,118,None
Medicare2_2,column_14,Medicare2_2+column_14,False,country,95,country
Medicare2_2,column_15,Medicare2_2+column_15,False,name,73,None
Medicare2_2,column_16,Medicare2_2+column_16,False,gender,68,gender
Medicare2_2,column_19,Medicare2_2+column_19,False,state,55,state
Medicare2_2,column_24,Medicare2_2+column_24,False,type,223,None
Medicare3_1,column_12,Medicare3_1+column_12,False,code,101,code
Medicare3_1,column_14,Medicare3_1+column_14,False,country,95,country
Medicare3_1,column_15,Medicare3_1+column_15,False,name,73,None
Medicare3_1,column_17,Medicare3_1+column_17,False,name,46,name
Medicare3_1,column_19,Medicare3_1+column_19,False,state,55,state
Medicare3_1,column_20,Medicare3_1+column_20,False,address,195,address
Medicare3_1,column_25,Medicare3_1+column_25,False,type,223,None
MedPayment1_1,column_6,MedPayment1_1+column_6,False,code,221,None
MedPayment1_1,column_7,MedPayment1_1+column_7,False,description,59,description
MedPayment1_1,column_12,MedPayment1_1+column_12,False,code,101,code
MedPayment1_1,column_13,MedPayment1_1+column_13,False,city,90,city
MedPayment1_1,column_14,MedPayment1_1+column_14,False,country,95,country
MedPayment1_1,column_15,MedPayment1_1+column_15,False,name,73,None
MedPayment1_1,column_16,MedPayment1_1+column_16,False,gender,68,gender
MedPayment1_1,column_19,MedPayment1_1+column_19,False,state,55,state
MedPayment1_1,column_20,MedPayment1_1+column_20,False,address,195,address
MedPayment1_1,column_24,MedPayment1_1+column_24,False,type,223,None
MedPayment2_1,column_6,MedPayment2_1+column_6,False,code,221,None
MedPayment2_1,column_7,MedPayment2_1+column_7,False,description,59,description
MedPayment2_1,column_14,MedPayment2_1+column_14,False,country,95,country
MedPayment2_1,column_15,MedPayment2_1+column_15,False,name,73,None
MedPayment2_1,column_16,MedPayment2_1+column_16,False,gender,68,gender
MedPayment2_1,column_19,MedPayment2_1+column_19,False,state,55,state
MedPayment2_1,column_24,MedPayment2_1+column_24,False,type,223,None
MLB_10,column_29,MLB_10+column_29,False,team,0,team
MLB_10,column_32,MLB_10+column_32,False,teamName,113,None
MLB_11,column_32,MLB_11+column_32,False,teamName,11,teamName
MLB_12,column_33,MLB_12+column_33,False,name,186,None
MLB_12,column_37,MLB_12+column_37,False,team,0,team
MLB_12,column_45,MLB_12+column_45,False,year,3,year
MLB_13,column_33,MLB_13+column_33,False,name,199,None
MLB_13,column_37,MLB_13+column_37,False,team,115,None
MLB_13,column_40,MLB_13+column_40,False,teamName,187,None
MLB_13,column_45,MLB_13+column_45,False,year,3,year
MLB_14,column_33,MLB_14+column_33,False,name,171,None
MLB_14,column_37,MLB_14+column_37,False,team,27,None
MLB_14,column_40,MLB_14+column_40,False,teamName,180,None
MLB_15,column_52,MLB_15+column_52,False,name,6,None
MLB_15,column_57,MLB_15+column_57,False,teamName,234,None
MLB_15,column_58,MLB_15+column_58,False,team,0,team
MLB_15,column_65,MLB_15+column_65,False,year,3,year
MLB_16,column_52,MLB_16+column_52,False,name,6,None
MLB_16,column_56,MLB_16+column_56,False,team,0,team
MLB_16,column_57,MLB_16+column_57,False,teamName,216,None
MLB_16,column_65,MLB_16+column_65,False,year,3,year
MLB_17,column_52,MLB_17+column_52,False,name,6,None
MLB_17,column_56,MLB_17+column_56,False,team,0,team
MLB_17,column_58,MLB_17+column_58,False,team,0,team
MLB_17,column_60,MLB_17+column_60,False,teamName,9,teamName
MLB_17,column_65,MLB_17+column_65,False,year,3,year
MLB_18,column_58,MLB_18+column_58,False,team,0,team
MLB_18,column_60,MLB_18+column_60,False,teamName,9,teamName
MLB_18,column_65,MLB_18+column_65,False,year,3,year
MLB_19,column_58,MLB_19+column_58,False,year,3,year
MLB_1,column_33,MLB_1+column_33,False,name,212,None
MLB_1,column_37,MLB_1+column_37,False,team,0,team
MLB_1,column_40,MLB_1+column_40,False,teamName,161,None
MLB_1,column_45,MLB_1+column_45,False,year,3,year
MLB_20,column_47,MLB_20+column_47,False,name,200,None
MLB_20,column_50,MLB_20+column_50,False,team,28,None
MLB_20,column_52,MLB_20+column_52,False,teamName,173,None
MLB_21,column_50,MLB_21+column_50,False,team,27,None
MLB_21,column_52,MLB_21+column_52,False,teamName,196,None
MLB_21,column_58,MLB_21+column_58,False,year,3,year
MLB_22,column_47,MLB_22+column_47,False,name,6,None
MLB_22,column_53,MLB_22+column_53,False,teamName,9,teamName
MLB_22,column_58,MLB_22+column_58,False,year,3,year
MLB_23,column_47,MLB_23+column_47,False,name,6,None
MLB_23,column_53,MLB_23+column_53,False,teamName,56,None
MLB_24,column_47,MLB_24+column_47,False,name,6,None
MLB_24,column_51,MLB_24+column_51,False,team,0,team
MLB_24,column_58,MLB_24+column_58,False,year,3,year
MLB_25,column_47,MLB_25+column_47,False,name,236,None
MLB_25,column_50,MLB_25+column_50,False,team,0,team
MLB_25,column_52,MLB_25+column_52,False,state,36,None
MLB_25,column_53,MLB_25+column_53,False,teamName,56,None
MLB_25,column_58,MLB_25+column_58,False,year,3,year
MLB_26,column_47,MLB_26+column_47,False,name,6,None
MLB_26,column_50,MLB_26+column_50,False,team,0,team
MLB_26,column_52,MLB_26+column_52,False,state,36,None
MLB_26,column_53,MLB_26+column_53,False,teamName,233,None
MLB_26,column_58,MLB_26+column_58,False,year,3,year
MLB_27,column_47,MLB_27+column_47,False,name,6,None
MLB_27,column_50,MLB_27+column_50,False,team,0,team
MLB_27,column_52,MLB_27+column_52,False,state,36,None
MLB_28,column_50,MLB_28+column_50,False,team,0,team
MLB_28,column_52,MLB_28+column_52,False,state,36,None
MLB_28,column_53,MLB_28+column_53,False,teamName,13,None
MLB_28,column_58,MLB_28+column_58,False,year,3,year
MLB_29,column_47,MLB_29+column_47,False,name,226,None
MLB_29,column_50,MLB_29+column_50,False,team,0,team
MLB_29,column_52,MLB_29+column_52,False,state,36,None
MLB_29,column_58,MLB_29+column_58,False,year,3,year
MLB_2,column_4,MLB_2+column_4,False,type,50,type
MLB_2,column_5,MLB_2+column_5,False,name,6,None
MLB_2,column_6,MLB_2+column_6,False,day,17,day
MLB_2,column_9,MLB_2+column_9,False,team,61,team
MLB_2,column_18,MLB_2+column_18,False,name,6,None
MLB_30,column_47,MLB_30+column_47,False,name,6,None
MLB_30,column_50,MLB_30+column_50,False,team,27,None
MLB_30,column_52,MLB_30+column_52,False,state,36,None
MLB_30,column_53,MLB_30+column_53,False,teamName,230,None
MLB_30,column_58,MLB_30+column_58,False,year,3,year
MLB_31,column_50,MLB_31+column_50,False,team,2,None
MLB_31,column_52,MLB_31+column_52,False,teamName,189,None
MLB_31,column_57,MLB_31+column_57,False,year,3,year
MLB_32,column_47,MLB_32+column_47,False,name,184,None
MLB_32,column_50,MLB_32+column_50,False,team,0,team
MLB_32,column_52,MLB_32+column_52,False,teamName,183,None
MLB_33,column_47,MLB_33+column_47,False,name,177,None
MLB_33,column_50,MLB_33+column_50,False,team,0,team
MLB_33,column_52,MLB_33+column_52,False,teamName,172,None
MLB_33,column_57,MLB_33+column_57,False,year,3,year
MLB_34,column_47,MLB_34+column_47,False,name,185,None
MLB_34,column_50,MLB_34+column_50,False,team,0,team
MLB_34,column_52,MLB_34+column_52,False,teamName,213,None
MLB_34,column_57,MLB_34+column_57,False,year,3,year
MLB_35,column_50,MLB_35+column_50,False,team,0,team
MLB_35,column_52,MLB_35+column_52,False,teamName,122,None
MLB_35,column_57,MLB_35+column_57,False,year,3,year
MLB_36,column_50,MLB_36+column_50,False,team,0,team
MLB_36,column_52,MLB_36+column_52,False,teamName,168,None
MLB_36,column_57,MLB_36+column_57,False,year,3,year
MLB_37,column_47,MLB_37+column_47,False,name,207,None
MLB_37,column_50,MLB_37+column_50,False,team,114,None
MLB_38,column_35,MLB_38+column_35,False,name,6,None
MLB_38,column_38,MLB_38+column_38,False,team,0,team
MLB_38,column_41,MLB_38+column_41,False,teamName,9,teamName
MLB_38,column_46,MLB_38+column_46,False,year,3,year
MLB_39,column_35,MLB_39+column_35,False,name,6,None
MLB_39,column_38,MLB_39+column_38,False,team,0,team
MLB_3,column_2,MLB_3+column_2,False,team,61,team
MLB_3,column_5,MLB_3+column_5,False,name,6,None
MLB_3,column_9,MLB_3+column_9,False,team,61,team
MLB_3,column_22,MLB_3+column_22,False,year,3,year
MLB_4,column_1,MLB_4+column_1,False,description,33,None
MLB_4,column_4,MLB_4+column_4,False,type,50,type
MLB_4,column_5,MLB_4+column_5,False,name,6,None
MLB_4,column_6,MLB_4+column_6,False,day,17,day
MLB_4,column_9,MLB_4+column_9,False,team,61,team
MLB_4,column_18,MLB_4+column_18,False,name,6,None
MLB_4,column_22,MLB_4+column_22,False,year,3,year
MLB_40,column_35,MLB_40+column_35,False,name,6,None
MLB_40,column_38,MLB_40+column_38,False,team,0,team
MLB_40,column_46,MLB_40+column_46,False,year,3,year
MLB_41,column_44,MLB_41+column_44,False,type,112,None
MLB_41,column_45,MLB_41+column_45,False,name,105,None
MLB_41,column_48,MLB_41+column_48,False,team,0,team
MLB_41,column_50,MLB_41+column_50,False,teamName,170,None
MLB_41,column_55,MLB_41+column_55,False,year,3,year
MLB_42,column_50,MLB_42+column_50,False,teamName,192,None
MLB_43,column_44,MLB_43+column_44,False,type,112,None
MLB_43,column_45,MLB_43+column_45,False,name,209,None
MLB_43,column_48,MLB_43+column_48,False,team,0,team
MLB_43,column_50,MLB_43+column_50,False,teamName,198,None
MLB_43,column_55,MLB_43+column_55,False,year,3,year
MLB_44,column_44,MLB_44+column_44,False,type,112,None
MLB_44,column_45,MLB_44+column_45,False,name,107,None
MLB_44,column_48,MLB_44+column_48,False,team,2,None
MLB_44,column_50,MLB_44+column_50,False,teamName,206,None
MLB_44,column_55,MLB_44+column_55,False,year,3,year
MLB_45,column_52,MLB_45+column_52,False,name,193,None
MLB_45,column_56,MLB_45+column_56,False,team,204,None
MLB_45,column_58,MLB_45+column_58,False,teamName,153,None
MLB_45,column_63,MLB_45+column_63,False,year,3,year
MLB_46,column_52,MLB_46+column_52,False,name,151,None
MLB_46,column_58,MLB_46+column_58,False,teamName,146,None
MLB_46,column_63,MLB_46+column_63,False,year,3,year
MLB_47,column_52,MLB_47+column_52,False,name,163,None
MLB_47,column_56,MLB_47+column_56,False,team,2,None
MLB_47,column_58,MLB_47+column_58,False,teamName,156,None
MLB_48,column_52,MLB_48+column_52,False,name,83,None
MLB_48,column_56,MLB_48+column_56,False,team,28,None
MLB_48,column_58,MLB_48+column_58,False,teamName,160,None
MLB_48,column_63,MLB_48+column_63,False,year,3,year
MLB_49,column_47,MLB_49+column_47,False,name,176,None
MLB_49,column_51,MLB_49+column_51,False,team,109,None
MLB_49,column_54,MLB_49+column_54,False,teamName,162,None
MLB_49,column_59,MLB_49+column_59,False,year,3,year
MLB_51,column_47,MLB_51+column_47,False,name,165,None
MLB_51,column_51,MLB_51+column_51,False,team,214,None
MLB_51,column_54,MLB_51+column_54,False,teamName,155,None
MLB_51,column_59,MLB_51+column_59,False,year,3,year
MLB_53,column_52,MLB_53+column_52,False,name,106,None
MLB_53,column_58,MLB_53+column_58,False,teamName,166,None
MLB_54,column_63,MLB_54+column_63,False,year,3,year
MLB_55,column_52,MLB_55+column_52,False,name,191,None
MLB_55,column_56,MLB_55+column_56,False,team,0,team
MLB_55,column_58,MLB_55+column_58,False,teamName,164,None
MLB_55,column_63,MLB_55+column_63,False,year,3,year
MLB_56,column_52,MLB_56+column_52,False,name,102,None
MLB_56,column_56,MLB_56+column_56,False,team,0,team
MLB_56,column_58,MLB_56+column_58,False,teamName,201,None
MLB_56,column_63,MLB_56+column_63,False,year,3,year
MLB_58,column_65,MLB_58+column_65,False,year,3,year
MLB_59,column_54,MLB_59+column_54,False,name,131,None
MLB_59,column_57,MLB_59+column_57,False,team,174,None
MLB_59,column_65,MLB_59+column_65,False,year,3,year
MLB_5,column_1,MLB_5+column_1,False,description,33,None
MLB_5,column_5,MLB_5+column_5,False,type,50,type
MLB_5,column_6,MLB_5+column_6,False,name,6,None
MLB_5,column_8,MLB_5+column_8,False,day,17,day
MLB_5,column_11,MLB_5+column_11,False,day,147,day
MLB_5,column_22,MLB_5+column_22,False,name,6,None
MLB_5,column_27,MLB_5+column_27,False,year,3,year
MLB_6,column_5,MLB_6+column_5,False,type,50,type
MLB_6,column_6,MLB_6+column_6,False,name,6,None
MLB_6,column_8,MLB_6+column_8,False,day,17,day
MLB_6,column_11,MLB_6+column_11,False,day,147,day
MLB_6,column_12,MLB_6+column_12,False,team,61,team
MLB_6,column_22,MLB_6+column_22,False,name,6,None
MLB_6,column_27,MLB_6+column_27,False,year,3,year
MLB_60,column_57,MLB_60+column_57,False,team,190,None
MLB_60,column_59,MLB_60+column_59,False,teamName,140,None
MLB_61,column_54,MLB_61+column_54,False,name,129,None
MLB_61,column_57,MLB_61+column_57,False,team,169,None
MLB_61,column_59,MLB_61+column_59,False,teamName,130,None
MLB_61,column_65,MLB_61+column_65,False,year,3,year
MLB_62,column_54,MLB_62+column_54,False,name,145,None
MLB_62,column_57,MLB_62+column_57,False,team,208,None
MLB_62,column_65,MLB_62+column_65,False,year,3,year
MLB_63,column_51,MLB_63+column_51,False,name,6,None
MLB_63,column_56,MLB_63+column_56,False,team,0,team
MLB_63,column_58,MLB_63+column_58,False,team,61,team
MLB_63,column_59,MLB_63+column_59,False,teamName,9,teamName
MLB_63,column_64,MLB_63+column_64,False,year,3,year
MLB_64,column_52,MLB_64+column_52,False,day,147,day
MLB_64,column_58,MLB_64+column_58,False,team,61,team
MLB_64,column_59,MLB_64+column_59,False,teamName,9,teamName
MLB_65,column_52,MLB_65+column_52,False,day,147,day
MLB_65,column_56,MLB_65+column_56,False,team,0,team
MLB_65,column_58,MLB_65+column_58,False,team,61,team
MLB_65,column_59,MLB_65+column_59,False,teamName,9,teamName
MLB_65,column_64,MLB_65+column_64,False,year,3,year
MLB_66,column_1,MLB_66+column_1,False,description,33,None
MLB_66,column_2,MLB_66+column_2,False,team,61,team
MLB_66,column_5,MLB_66+column_5,False,type,50,type
MLB_66,column_29,MLB_66+column_29,False,year,3,year
MLB_67,column_1,MLB_67+column_1,False,description,33,None
MLB_67,column_2,MLB_67+column_2,False,team,61,team
MLB_67,column_4,MLB_67+column_4,False,type,50,type
MLB_67,column_5,MLB_67+column_5,False,name,6,None
MLB_67,column_6,MLB_67+column_6,False,day,17,day
MLB_67,column_18,MLB_67+column_18,False,name,6,None
MLB_68,column_1,MLB_68+column_1,False,description,33,None
MLB_68,column_2,MLB_68+column_2,False,team,61,team
MLB_68,column_5,MLB_68+column_5,False,type,50,type
MLB_68,column_6,MLB_68+column_6,False,name,6,None
MLB_68,column_11,MLB_68+column_11,False,day,147,day
MLB_68,column_12,MLB_68+column_12,False,team,61,team
MLB_68,column_22,MLB_68+column_22,False,name,6,None
MLB_68,column_27,MLB_68+column_27,False,year,3,year
MLB_7,column_27,MLB_7+column_27,False,name,6,None
MLB_7,column_29,MLB_7+column_29,False,team,0,team
MLB_7,column_32,MLB_7+column_32,False,teamName,237,None
MLB_7,column_37,MLB_7+column_37,False,year,3,year
MLB_8,column_27,MLB_8+column_27,False,name,222,None
MLB_8,column_29,MLB_8+column_29,False,team,0,team
MLB_8,column_32,MLB_8+column_32,False,teamName,56,None
MLB_8,column_37,MLB_8+column_37,False,year,3,year
MLB_9,column_27,MLB_9+column_27,False,name,6,None
MLB_9,column_30,MLB_9+column_30,False,position,23,position
MLB_9,column_32,MLB_9+column_32,False,teamName,13,None
NYC_1,column_5,NYC_1+column_5,False,name,1,address
NYC_1,column_7,NYC_1+column_7,False,city,96,None
NYC_1,column_10,NYC_1+column_10,False,type,66,None
NYC_1,column_16,NYC_1+column_16,False,type,1,address
NYC_1,column_18,NYC_1+column_18,False,name,1,address
NYC_1,column_19,NYC_1+column_19,False,name,1,address
NYC_1,column_20,NYC_1+column_20,False,address,86,None
NYC_1,column_27,NYC_1+column_27,False,location,80,None
NYC_1,column_33,NYC_1+column_33,False,description,54,None
NYC_1,column_36,NYC_1+column_36,False,city,63,region
NYC_1,column_38,NYC_1+column_38,False,name,63,region
NYC_1,column_43,NYC_1+column_43,False,state,63,region
NYC_2,column_0,NYC_2+column_0,False,type,128,None
NYC_2,column_1,NYC_2+column_1,False,name,91,None
NYC_2,column_5,NYC_2+column_5,False,name,1,address
NYC_2,column_7,NYC_2+column_7,False,city,96,None
NYC_2,column_10,NYC_2+column_10,False,type,66,None
NYC_2,column_16,NYC_2+column_16,False,type,1,address
NYC_2,column_18,NYC_2+column_18,False,name,1,address
NYC_2,column_19,NYC_2+column_19,False,name,1,address
NYC_2,column_20,NYC_2+column_20,False,address,86,None
NYC_2,column_27,NYC_2+column_27,False,location,80,None
NYC_2,column_31,NYC_2+column_31,False,name,63,region
NYC_2,column_33,NYC_2+column_33,False,description,54,None
NYC_2,column_35,NYC_2+column_35,False,address,63,region
NYC_2,column_36,NYC_2+column_36,False,city,63,region
NYC_2,column_38,NYC_2+column_38,False,name,63,region
NYC_2,column_42,NYC_2+column_42,False,region,63,region
PanCreactomy1_1,column_5,PanCreactomy1_1+column_5,False,code,221,None
PanCreactomy1_1,column_6,PanCreactomy1_1+column_6,False,description,40,description
PanCreactomy1_1,column_15,PanCreactomy1_1+column_15,False,name,73,None
PanCreactomy1_1,column_25,PanCreactomy1_1+column_25,False,type,223,None
PanCreactomy2_1,column_5,PanCreactomy2_1+column_5,False,code,221,None
PanCreactomy2_1,column_6,PanCreactomy2_1+column_6,False,description,40,description
PanCreactomy2_1,column_12,PanCreactomy2_1+column_12,False,code,101,code
PanCreactomy2_1,column_13,PanCreactomy2_1+column_13,False,city,90,city
PanCreactomy2_1,column_14,PanCreactomy2_1+column_14,False,country,95,country
PanCreactomy2_1,column_15,PanCreactomy2_1+column_15,False,name,73,None
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,False,gender,68,gender
PanCreactomy2_1,column_25,PanCreactomy2_1+column_25,False,type,223,None
PanCreactomy2_2,column_5,PanCreactomy2_2+column_5,False,code,221,None
PanCreactomy2_2,column_6,PanCreactomy2_2+column_6,False,description,40,description
PanCreactomy2_2,column_12,PanCreactomy2_2+column_12,False,code,101,code
PanCreactomy2_2,column_13,PanCreactomy2_2+column_13,False,city,90,city
PanCreactomy2_2,column_14,PanCreactomy2_2+column_14,False,country,95,country
PanCreactomy2_2,column_15,PanCreactomy2_2+column_15,False,name,73,None
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,False,name,46,name
PanCreactomy2_2,column_19,PanCreactomy2_2+column_19,False,state,55,state
PanCreactomy2_2,column_25,PanCreactomy2_2+column_25,False,type,223,None
Physicians_1,column_6,Physicians_1+column_6,False,code,221,None
Physicians_1,column_13,Physicians_1+column_13,False,city,90,city
Physicians_1,column_15,Physicians_1+column_15,False,name,73,None
Physicians_1,column_19,Physicians_1+column_19,False,state,55,state
Physicians_1,column_24,Physicians_1+column_24,False,type,223,None
Provider_1,column_6,Provider_1+column_6,False,code,118,None
Provider_1,column_7,Provider_1+column_7,False,description,59,description
Provider_1,column_12,Provider_1+column_12,False,code,101,code
Provider_1,column_13,Provider_1+column_13,False,city,90,city
Provider_1,column_15,Provider_1+column_15,False,name,73,None
Provider_1,column_16,Provider_1+column_16,False,gender,68,gender
Provider_1,column_17,Provider_1+column_17,False,name,46,name
Provider_1,column_19,Provider_1+column_19,False,state,55,state
Provider_1,column_24,Provider_1+column_24,False,type,223,None
Provider_2,column_6,Provider_2+column_6,False,code,118,None
Provider_2,column_7,Provider_2+column_7,False,description,59,description
Provider_2,column_14,Provider_2+column_14,False,country,95,country
Provider_2,column_16,Provider_2+column_16,False,gender,68,gender
Provider_2,column_17,Provider_2+column_17,False,name,46,name
Provider_2,column_19,Provider_2+column_19,False,state,55,state
Provider_2,column_24,Provider_2+column_24,False,type,223,None
Provider_3,column_6,Provider_3+column_6,False,code,118,None
Provider_3,column_12,Provider_3+column_12,False,code,101,code
Provider_3,column_13,Provider_3+column_13,False,city,90,city
Provider_3,column_14,Provider_3+column_14,False,country,95,country
Provider_3,column_15,Provider_3+column_15,False,name,73,None
Provider_3,column_16,Provider_3+column_16,False,gender,68,gender
Provider_3,column_17,Provider_3+column_17,False,name,46,name
Provider_3,column_19,Provider_3+column_19,False,state,55,state
Provider_3,column_24,Provider_3+column_24,False,type,223,None
Provider_4,column_12,Provider_4+column_12,False,code,101,code
Provider_4,column_13,Provider_4+column_13,False,city,90,city
Provider_4,column_15,Provider_4+column_15,False,name,73,None
Provider_4,column_17,Provider_4+column_17,False,name,46,name
Provider_4,column_24,Provider_4+column_24,False,type,223,None
Provider_5,column_6,Provider_5+column_6,False,code,118,None
Provider_5,column_7,Provider_5+column_7,False,description,59,description
Provider_5,column_12,Provider_5+column_12,False,code,101,code
Provider_5,column_13,Provider_5+column_13,False,city,90,city
Provider_5,column_14,Provider_5+column_14,False,country,95,country
Provider_5,column_15,Provider_5+column_15,False,name,73,None
Provider_5,column_16,Provider_5+column_16,False,gender,68,gender
Provider_5,column_19,Provider_5+column_19,False,state,55,state
Provider_5,column_24,Provider_5+column_24,False,type,223,None
Provider_6,column_7,Provider_6+column_7,False,description,59,description
Provider_6,column_12,Provider_6+column_12,False,code,101,code
Provider_6,column_13,Provider_6+column_13,False,city,90,city
Provider_6,column_14,Provider_6+column_14,False,country,95,country
Provider_6,column_17,Provider_6+column_17,False,name,46,name
Provider_6,column_19,Provider_6+column_19,False,state,55,state
Provider_6,column_24,Provider_6+column_24,False,type,223,None
Provider_7,column_6,Provider_7+column_6,False,code,118,None
Provider_7,column_7,Provider_7+column_7,False,description,59,description
Provider_7,column_12,Provider_7+column_12,False,code,101,code
Provider_7,column_13,Provider_7+column_13,False,city,90,city
Provider_7,column_14,Provider_7+column_14,False,country,95,country
Provider_7,column_16,Provider_7+column_16,False,gender,68,gender
Provider_7,column_17,Provider_7+column_17,False,name,46,name
Provider_7,column_19,Provider_7+column_19,False,state,55,state
Provider_7,column_24,Provider_7+column_24,False,type,223,None
Provider_8,column_6,Provider_8+column_6,False,code,118,None
Provider_8,column_13,Provider_8+column_13,False,city,90,city
Provider_8,column_14,Provider_8+column_14,False,country,95,country
Provider_8,column_15,Provider_8+column_15,False,name,73,None
Provider_8,column_16,Provider_8+column_16,False,gender,68,gender
Provider_8,column_17,Provider_8+column_17,False,name,46,name
Provider_8,column_19,Provider_8+column_19,False,state,55,state
Provider_8,column_24,Provider_8+column_24,False,type,223,None
RealEstate1_1,column_1,RealEstate1_1+column_1,False,address,1,address
RealEstate1_1,column_5,RealEstate1_1+column_5,False,duration,64,None
RealEstate1_1,column_7,RealEstate1_1+column_7,False,location,148,None
RealEstate1_1,column_11,RealEstate1_1+column_11,False,code,188,code
RealEstate1_1,column_12,RealEstate1_1+column_12,False,region,37,region
RealEstate1_1,column_13,RealEstate1_1+column_13,False,code,133,None
RealEstate1_1,column_16,RealEstate1_1+column_16,False,type,57,None
RealEstate1_1,column_18,RealEstate1_1+column_18,False,city,110,None
RealEstate1_1,column_26,RealEstate1_1+column_26,False,year,18,None
RealEstate1_2,column_0,RealEstate1_2+column_0,False,address,82,address
RealEstate1_2,column_1,RealEstate1_2+column_1,False,address,1,address
RealEstate1_2,column_2,RealEstate1_2+column_2,False,county,124,county
RealEstate1_2,column_7,RealEstate1_2+column_7,False,location,148,None
RealEstate1_2,column_11,RealEstate1_2+column_11,False,code,188,code
RealEstate1_2,column_13,RealEstate1_2+column_13,False,code,133,None
RealEstate1_2,column_14,RealEstate1_2+column_14,False,code,120,None
RealEstate1_2,column_16,RealEstate1_2+column_16,False,type,57,None
RealEstate2_1,column_0,RealEstate2_1+column_0,False,address,82,address
RealEstate2_1,column_1,RealEstate2_1+column_1,False,address,1,address
RealEstate2_1,column_12,RealEstate2_1+column_12,False,code,120,None
RealEstate2_1,column_13,RealEstate2_1+column_13,False,code,188,code
