table,column,dataset_id,already_labeled,semanticType,cluster_label,predicted_type
Medicare1_2,column_13,Medicare1_2+column_13,False,name,72,None
Medicare1_2,column_14,Medicare1_2+column_14,False,name,45,organisation
Medicare1_2,column_15,Medicare1_2+column_15,False,state,35,state
Medicare1_2,column_17,Medicare1_2+column_17,False,description,225,None
Medicare1_2,column_20,Medicare1_2+column_20,False,day,165,None
Medicare2_1,column_12,Medicare2_1+column_12,False,code,99,None
Medicare2_1,column_13,Medicare2_1+column_13,False,city,220,None
Medicare2_1,column_14,Medicare2_1+column_14,False,country,97,country
Medicare2_1,column_16,Medicare2_1+column_16,False,gender,33,gender
Medicare2_1,column_17,Medicare2_1+column_17,False,organisation,45,organisation
Medicare2_1,column_19,Medicare2_1+column_19,False,state,35,state
Medicare2_1,column_20,Medicare2_1+column_20,False,address,52,None
Medicare2_1,column_24,Medicare2_1+column_24,False,type,83,type
Medicare2_2,column_6,Medicare2_2+column_6,False,code,232,code
Medicare2_2,column_7,Medicare2_2+column_7,False,description,236,description
Medicare2_2,column_12,Medicare2_2+column_12,False,code,99,None
Medicare2_2,column_13,Medicare2_2+column_13,False,city,220,None
Medicare2_2,column_14,Medicare2_2+column_14,False,country,97,country
Medicare2_2,column_15,Medicare2_2+column_15,False,name,72,None
Medicare2_2,column_16,Medicare2_2+column_16,False,gender,33,gender
Medicare2_2,column_19,Medicare2_2+column_19,False,state,35,state
Medicare2_2,column_20,Medicare2_2+column_20,False,address,52,None
Medicare2_2,column_24,Medicare2_2+column_24,False,type,83,type
Medicare3_1,column_5,Medicare3_1+column_5,False,code,219,code
Medicare3_1,column_6,Medicare3_1+column_6,False,description,51,None
Medicare3_1,column_13,Medicare3_1+column_13,False,city,220,None
Medicare3_1,column_14,Medicare3_1+column_14,False,country,97,country
Medicare3_1,column_15,Medicare3_1+column_15,False,name,72,None
Medicare3_1,column_16,Medicare3_1+column_16,False,gender,33,gender
Medicare3_1,column_17,Medicare3_1+column_17,False,name,45,organisation
Medicare3_1,column_19,Medicare3_1+column_19,False,state,35,state
Medicare3_1,column_20,Medicare3_1+column_20,False,address,52,None
MedPayment1_1,column_6,MedPayment1_1+column_6,False,code,219,code
MedPayment1_1,column_7,MedPayment1_1+column_7,False,description,236,description
MedPayment1_1,column_12,MedPayment1_1+column_12,False,code,99,None
MedPayment1_1,column_13,MedPayment1_1+column_13,False,city,220,None
MedPayment1_1,column_15,MedPayment1_1+column_15,False,name,72,None
MedPayment1_1,column_16,MedPayment1_1+column_16,False,gender,33,gender
MedPayment1_1,column_19,MedPayment1_1+column_19,False,state,35,state
MedPayment1_1,column_20,MedPayment1_1+column_20,False,address,52,None
MedPayment1_1,column_24,MedPayment1_1+column_24,False,type,83,type
MedPayment2_1,column_6,MedPayment2_1+column_6,False,code,219,code
MedPayment2_1,column_7,MedPayment2_1+column_7,False,description,236,description
MedPayment2_1,column_12,MedPayment2_1+column_12,False,code,99,None
MedPayment2_1,column_13,MedPayment2_1+column_13,False,city,220,None
MedPayment2_1,column_15,MedPayment2_1+column_15,False,name,72,None
MedPayment2_1,column_16,MedPayment2_1+column_16,False,gender,33,gender
MedPayment2_1,column_17,MedPayment2_1+column_17,False,organisation,45,organisation
MedPayment2_1,column_19,MedPayment2_1+column_19,False,state,35,state
MLB_10,column_27,MLB_10+column_27,False,name,1,None
MLB_10,column_29,MLB_10+column_29,False,team,2,team
MLB_10,column_32,MLB_10+column_32,False,teamName,5,None
MLB_10,column_37,MLB_10+column_37,False,year,56,year
MLB_11,column_27,MLB_11+column_27,False,name,1,None
MLB_11,column_29,MLB_11+column_29,False,team,2,team
MLB_11,column_32,MLB_11+column_32,False,teamName,6,None
MLB_12,column_37,MLB_12+column_37,False,team,2,team
MLB_12,column_40,MLB_12+column_40,False,teamName,81,None
MLB_12,column_45,MLB_12+column_45,False,year,56,year
MLB_13,column_33,MLB_13+column_33,False,name,196,None
MLB_13,column_37,MLB_13+column_37,False,team,2,team
MLB_13,column_40,MLB_13+column_40,False,teamName,184,None
MLB_13,column_45,MLB_13+column_45,False,year,56,year
MLB_14,column_33,MLB_14+column_33,False,name,168,None
MLB_14,column_40,MLB_14+column_40,False,teamName,185,None
MLB_14,column_45,MLB_14+column_45,False,year,56,year
MLB_15,column_52,MLB_15+column_52,False,name,1,None
MLB_15,column_56,MLB_15+column_56,False,team,2,team
MLB_15,column_57,MLB_15+column_57,False,teamName,224,None
MLB_15,column_58,MLB_15+column_58,False,team,2,team
MLB_15,column_60,MLB_15+column_60,False,teamName,111,None
MLB_15,column_65,MLB_15+column_65,False,year,56,year
MLB_16,column_52,MLB_16+column_52,False,name,1,None
MLB_16,column_56,MLB_16+column_56,False,team,2,team
MLB_16,column_57,MLB_16+column_57,False,teamName,218,None
MLB_16,column_58,MLB_16+column_58,False,team,2,team
MLB_16,column_60,MLB_16+column_60,False,teamName,222,None
MLB_16,column_65,MLB_16+column_65,False,year,56,year
MLB_17,column_52,MLB_17+column_52,False,name,1,None
MLB_17,column_56,MLB_17+column_56,False,team,2,team
MLB_17,column_57,MLB_17+column_57,False,teamName,6,None
MLB_17,column_58,MLB_17+column_58,False,team,2,team
MLB_17,column_60,MLB_17+column_60,False,teamName,27,teamName
MLB_18,column_52,MLB_18+column_52,False,name,234,None
MLB_18,column_56,MLB_18+column_56,False,team,2,team
MLB_18,column_57,MLB_18+column_57,False,teamName,27,teamName
MLB_18,column_58,MLB_18+column_58,False,team,2,team
MLB_18,column_60,MLB_18+column_60,False,teamName,27,teamName
MLB_18,column_65,MLB_18+column_65,False,year,56,year
MLB_19,column_47,MLB_19+column_47,False,name,216,None
MLB_19,column_50,MLB_19+column_50,False,team,110,None
MLB_19,column_52,MLB_19+column_52,False,teamName,177,None
MLB_19,column_58,MLB_19+column_58,False,year,56,year
MLB_1,column_33,MLB_1+column_33,False,name,208,None
MLB_1,column_37,MLB_1+column_37,False,team,2,team
MLB_1,column_40,MLB_1+column_40,False,teamName,159,None
MLB_20,column_47,MLB_20+column_47,False,name,192,None
MLB_20,column_50,MLB_20+column_50,False,team,58,None
MLB_20,column_52,MLB_20+column_52,False,teamName,181,None
MLB_20,column_58,MLB_20+column_58,False,year,56,year
MLB_21,column_50,MLB_21+column_50,False,team,2,team
MLB_21,column_52,MLB_21+column_52,False,teamName,195,None
MLB_22,column_47,MLB_22+column_47,False,name,1,None
MLB_22,column_51,MLB_22+column_51,False,team,2,team
MLB_22,column_53,MLB_22+column_53,False,teamName,27,teamName
MLB_23,column_47,MLB_23+column_47,False,name,1,None
MLB_23,column_53,MLB_23+column_53,False,teamName,5,None
MLB_23,column_58,MLB_23+column_58,False,year,56,year
MLB_24,column_47,MLB_24+column_47,False,name,1,None
MLB_24,column_51,MLB_24+column_51,False,team,2,team
MLB_24,column_53,MLB_24+column_53,False,teamName,5,None
MLB_25,column_47,MLB_25+column_47,False,name,237,None
MLB_25,column_53,MLB_25+column_53,False,teamName,194,None
MLB_26,column_47,MLB_26+column_47,False,name,1,None
MLB_26,column_50,MLB_26+column_50,False,team,2,team
MLB_26,column_53,MLB_26+column_53,False,teamName,28,None
MLB_26,column_58,MLB_26+column_58,False,year,56,year
MLB_27,column_50,MLB_27+column_50,False,team,2,team
MLB_27,column_52,MLB_27+column_52,False,state,17,None
MLB_27,column_58,MLB_27+column_58,False,year,56,year
MLB_28,column_47,MLB_28+column_47,False,name,107,None
MLB_28,column_50,MLB_28+column_50,False,team,2,team
MLB_28,column_53,MLB_28+column_53,False,teamName,238,None
MLB_28,column_58,MLB_28+column_58,False,year,56,year
MLB_29,column_47,MLB_29+column_47,False,name,229,None
MLB_29,column_50,MLB_29+column_50,False,team,2,team
MLB_29,column_52,MLB_29+column_52,False,state,17,None
MLB_29,column_53,MLB_29+column_53,False,teamName,226,None
MLB_2,column_1,MLB_2+column_1,False,description,15,None
MLB_2,column_2,MLB_2+column_2,False,team,77,team
MLB_2,column_4,MLB_2+column_4,False,type,47,None
MLB_2,column_5,MLB_2+column_5,False,name,1,None
MLB_2,column_9,MLB_2+column_9,False,team,77,team
MLB_2,column_22,MLB_2+column_22,False,year,56,year
MLB_30,column_47,MLB_30+column_47,False,name,1,None
MLB_30,column_50,MLB_30+column_50,False,team,2,team
MLB_30,column_52,MLB_30+column_52,False,state,17,None
MLB_30,column_58,MLB_30+column_58,False,year,56,year
MLB_31,column_47,MLB_31+column_47,False,name,95,None
MLB_31,column_52,MLB_31+column_52,False,teamName,176,None
MLB_32,column_47,MLB_32+column_47,False,name,182,None
MLB_32,column_50,MLB_32+column_50,False,team,2,team
MLB_32,column_52,MLB_32+column_52,False,teamName,173,None
MLB_32,column_57,MLB_32+column_57,False,year,56,year
MLB_33,column_47,MLB_33+column_47,False,name,172,None
MLB_33,column_52,MLB_33+column_52,False,teamName,169,None
MLB_33,column_57,MLB_33+column_57,False,year,56,year
MLB_34,column_50,MLB_34+column_50,False,team,2,team
MLB_35,column_47,MLB_35+column_47,False,name,189,None
MLB_35,column_52,MLB_35+column_52,False,teamName,180,None
MLB_35,column_57,MLB_35+column_57,False,year,56,year
MLB_36,column_47,MLB_36+column_47,False,name,179,None
MLB_36,column_50,MLB_36+column_50,False,team,2,team
MLB_36,column_52,MLB_36+column_52,False,teamName,167,None
MLB_36,column_57,MLB_36+column_57,False,year,56,year
MLB_37,column_50,MLB_37+column_50,False,team,231,None
MLB_37,column_52,MLB_37+column_52,False,teamName,198,None
MLB_37,column_57,MLB_37+column_57,False,year,56,year
MLB_38,column_35,MLB_38+column_35,False,name,1,None
MLB_38,column_38,MLB_38+column_38,False,team,2,team
MLB_38,column_41,MLB_38+column_41,False,teamName,27,teamName
MLB_38,column_46,MLB_38+column_46,False,year,56,year
MLB_39,column_35,MLB_39+column_35,False,name,1,None
MLB_39,column_38,MLB_39+column_38,False,team,2,team
MLB_39,column_41,MLB_39+column_41,False,teamName,28,None
MLB_39,column_46,MLB_39+column_46,False,year,56,year
MLB_3,column_1,MLB_3+column_1,False,description,15,None
MLB_3,column_2,MLB_3+column_2,False,team,77,team
MLB_3,column_4,MLB_3+column_4,False,type,47,None
MLB_3,column_5,MLB_3+column_5,False,name,1,None
MLB_3,column_6,MLB_3+column_6,False,day,3,day
MLB_3,column_9,MLB_3+column_9,False,team,77,team
MLB_3,column_22,MLB_3+column_22,False,year,56,year
MLB_4,column_1,MLB_4+column_1,False,description,15,None
MLB_4,column_2,MLB_4+column_2,False,team,77,team
MLB_4,column_4,MLB_4+column_4,False,type,47,None
MLB_4,column_5,MLB_4+column_5,False,name,1,None
MLB_4,column_6,MLB_4+column_6,False,day,3,day
MLB_4,column_9,MLB_4+column_9,False,team,77,team
MLB_4,column_18,MLB_4+column_18,False,name,1,None
MLB_4,column_22,MLB_4+column_22,False,year,56,year
MLB_40,column_35,MLB_40+column_35,False,name,1,None
MLB_40,column_38,MLB_40+column_38,False,team,2,team
MLB_40,column_41,MLB_40+column_41,False,teamName,27,teamName
MLB_40,column_46,MLB_40+column_46,False,year,56,year
MLB_41,column_44,MLB_41+column_44,False,type,22,None
MLB_41,column_45,MLB_41+column_45,False,name,105,None
MLB_41,column_48,MLB_41+column_48,False,team,2,team
MLB_41,column_50,MLB_41+column_50,False,teamName,190,None
MLB_41,column_55,MLB_41+column_55,False,year,56,year
MLB_42,column_44,MLB_42+column_44,False,type,22,None
MLB_42,column_45,MLB_42+column_45,False,name,108,None
MLB_42,column_48,MLB_42+column_48,False,team,2,team
MLB_42,column_50,MLB_42+column_50,False,teamName,94,None
MLB_42,column_55,MLB_42+column_55,False,year,56,year
MLB_43,column_44,MLB_43+column_44,False,type,22,None
MLB_43,column_45,MLB_43+column_45,False,name,207,None
MLB_43,column_48,MLB_43+column_48,False,team,2,team
MLB_43,column_55,MLB_43+column_55,False,year,56,year
MLB_44,column_44,MLB_44+column_44,False,type,22,None
MLB_44,column_45,MLB_44+column_45,False,name,213,None
MLB_44,column_48,MLB_44+column_48,False,team,117,None
MLB_44,column_50,MLB_44+column_50,False,teamName,199,None
MLB_44,column_55,MLB_44+column_55,False,year,56,year
MLB_45,column_56,MLB_45+column_56,False,team,206,None
MLB_45,column_63,MLB_45+column_63,False,year,56,year
MLB_46,column_52,MLB_46+column_52,False,name,146,None
MLB_46,column_56,MLB_46+column_56,False,team,200,None
MLB_46,column_58,MLB_46+column_58,False,teamName,153,None
MLB_46,column_63,MLB_46+column_63,False,year,56,year
MLB_47,column_52,MLB_47+column_52,False,name,158,None
MLB_47,column_56,MLB_47+column_56,False,team,117,None
MLB_47,column_63,MLB_47+column_63,False,year,56,year
MLB_48,column_56,MLB_48+column_56,False,team,58,None
MLB_48,column_58,MLB_48+column_58,False,teamName,154,None
MLB_48,column_63,MLB_48+column_63,False,year,56,year
MLB_49,column_47,MLB_49+column_47,False,name,170,None
MLB_49,column_51,MLB_49+column_51,False,team,205,None
MLB_49,column_54,MLB_49+column_54,False,teamName,160,None
MLB_49,column_59,MLB_49+column_59,False,year,56,year
MLB_50,column_47,MLB_50+column_47,False,name,187,None
MLB_50,column_51,MLB_50+column_51,False,team,116,None
MLB_50,column_54,MLB_50+column_54,False,teamName,157,None
MLB_50,column_59,MLB_50+column_59,False,year,56,year
MLB_51,column_47,MLB_51+column_47,False,name,161,None
MLB_51,column_54,MLB_51+column_54,False,teamName,152,None
MLB_51,column_59,MLB_51+column_59,False,year,56,year
MLB_53,column_52,MLB_53+column_52,False,name,210,None
MLB_54,column_52,MLB_54+column_52,False,name,204,None
MLB_54,column_58,MLB_54+column_58,False,teamName,162,None
MLB_55,column_56,MLB_55+column_56,False,team,2,team
MLB_55,column_58,MLB_55+column_58,False,teamName,129,None
MLB_55,column_63,MLB_55+column_63,False,year,56,year
MLB_56,column_52,MLB_56+column_52,False,name,102,None
MLB_56,column_56,MLB_56+column_56,False,team,2,team
MLB_56,column_58,MLB_56+column_58,False,teamName,203,None
MLB_58,column_54,MLB_58+column_54,False,name,139,None
MLB_58,column_57,MLB_58+column_57,False,team,166,None
MLB_58,column_59,MLB_58+column_59,False,teamName,130,None
MLB_59,column_54,MLB_59+column_54,False,name,131,None
MLB_59,column_57,MLB_59+column_57,False,team,174,None
MLB_59,column_59,MLB_59+column_59,False,teamName,123,None
MLB_59,column_65,MLB_59+column_65,False,year,56,year
MLB_5,column_1,MLB_5+column_1,False,description,15,None
MLB_5,column_2,MLB_5+column_2,False,team,77,team
MLB_5,column_6,MLB_5+column_6,False,name,1,None
MLB_5,column_8,MLB_5+column_8,False,day,3,day
MLB_5,column_12,MLB_5+column_12,False,team,77,team
MLB_5,column_22,MLB_5+column_22,False,name,1,None
MLB_5,column_27,MLB_5+column_27,False,year,56,year
MLB_6,column_1,MLB_6+column_1,False,description,15,None
MLB_6,column_2,MLB_6+column_2,False,team,77,team
MLB_6,column_5,MLB_6+column_5,False,type,47,None
MLB_6,column_6,MLB_6+column_6,False,name,1,None
MLB_6,column_11,MLB_6+column_11,False,day,70,None
MLB_6,column_27,MLB_6+column_27,False,year,56,year
MLB_60,column_54,MLB_60+column_54,False,name,75,None
MLB_60,column_57,MLB_60+column_57,False,team,188,None
MLB_60,column_59,MLB_60+column_59,False,teamName,138,None
MLB_60,column_65,MLB_60+column_65,False,year,56,year
MLB_62,column_57,MLB_62+column_57,False,team,209,None
MLB_62,column_65,MLB_62+column_65,False,year,56,year
MLB_63,column_56,MLB_63+column_56,False,team,2,team
MLB_63,column_58,MLB_63+column_58,False,team,77,team
MLB_63,column_59,MLB_63+column_59,False,teamName,27,teamName
MLB_64,column_51,MLB_64+column_51,False,name,1,None
MLB_64,column_52,MLB_64+column_52,False,day,70,None
MLB_64,column_56,MLB_64+column_56,False,team,2,team
MLB_64,column_58,MLB_64+column_58,False,team,77,team
MLB_64,column_64,MLB_64+column_64,False,year,56,year
MLB_65,column_51,MLB_65+column_51,False,name,1,None
MLB_65,column_52,MLB_65+column_52,False,day,70,None
MLB_65,column_56,MLB_65+column_56,False,team,2,team
MLB_66,column_2,MLB_66+column_2,False,team,77,team
MLB_66,column_5,MLB_66+column_5,False,type,47,None
MLB_66,column_6,MLB_66+column_6,False,name,1,None
MLB_66,column_8,MLB_66+column_8,False,day,3,day
MLB_66,column_12,MLB_66+column_12,False,day,70,None
MLB_66,column_13,MLB_66+column_13,False,team,77,team
MLB_66,column_23,MLB_66+column_23,False,name,1,None
MLB_66,column_29,MLB_66+column_29,False,year,56,year
MLB_67,column_1,MLB_67+column_1,False,description,15,None
MLB_67,column_4,MLB_67+column_4,False,type,47,None
MLB_67,column_5,MLB_67+column_5,False,name,1,None
MLB_67,column_9,MLB_67+column_9,False,team,77,team
MLB_67,column_18,MLB_67+column_18,False,name,1,None
MLB_67,column_22,MLB_67+column_22,False,year,56,year
MLB_68,column_2,MLB_68+column_2,False,team,77,team
MLB_68,column_5,MLB_68+column_5,False,type,47,None
MLB_68,column_6,MLB_68+column_6,False,name,1,None
MLB_68,column_11,MLB_68+column_11,False,day,70,None
MLB_68,column_12,MLB_68+column_12,False,team,77,team
MLB_68,column_22,MLB_68+column_22,False,name,1,None
MLB_68,column_27,MLB_68+column_27,False,year,56,year
MLB_7,column_29,MLB_7+column_29,False,team,2,team
MLB_7,column_37,MLB_7+column_37,False,year,56,year
MLB_8,column_27,MLB_8+column_27,False,name,227,None
MLB_8,column_29,MLB_8+column_29,False,team,2,team
MLB_9,column_29,MLB_9+column_29,False,team,2,team
MLB_9,column_37,MLB_9+column_37,False,year,56,year
NYC_1,column_0,NYC_1+column_0,False,type,61,None
NYC_1,column_1,NYC_1+column_1,False,name,100,None
NYC_1,column_5,NYC_1+column_5,False,name,13,address
NYC_1,column_7,NYC_1+column_7,False,city,46,None
NYC_1,column_10,NYC_1+column_10,False,type,96,None
NYC_1,column_19,NYC_1+column_19,False,name,13,address
NYC_1,column_20,NYC_1+column_20,False,address,193,None
NYC_1,column_26,NYC_1+column_26,False,type,137,None
NYC_1,column_27,NYC_1+column_27,False,location,79,None
NYC_1,column_31,NYC_1+column_31,False,name,60,None
NYC_1,column_33,NYC_1+column_33,False,description,89,None
NYC_1,column_35,NYC_1+column_35,False,address,60,None
NYC_1,column_36,NYC_1+column_36,False,city,60,None
NYC_1,column_37,NYC_1+column_37,False,code,60,None
NYC_1,column_38,NYC_1+column_38,False,name,60,None
NYC_1,column_42,NYC_1+column_42,False,region,60,None
NYC_1,column_43,NYC_1+column_43,False,state,60,None
NYC_2,column_1,NYC_2+column_1,False,name,100,None
NYC_2,column_5,NYC_2+column_5,False,name,13,address
NYC_2,column_7,NYC_2+column_7,False,city,46,None
NYC_2,column_10,NYC_2+column_10,False,type,96,None
NYC_2,column_16,NYC_2+column_16,False,type,119,type
NYC_2,column_27,NYC_2+column_27,False,location,79,None
NYC_2,column_31,NYC_2+column_31,False,name,60,None
NYC_2,column_35,NYC_2+column_35,False,address,60,None
NYC_2,column_36,NYC_2+column_36,False,city,60,None
NYC_2,column_37,NYC_2+column_37,False,code,60,None
NYC_2,column_42,NYC_2+column_42,False,region,60,None
NYC_2,column_43,NYC_2+column_43,False,state,60,None
PanCreactomy1_1,column_6,PanCreactomy1_1+column_6,False,description,51,None
PanCreactomy1_1,column_13,PanCreactomy1_1+column_13,False,city,220,None
PanCreactomy1_1,column_14,PanCreactomy1_1+column_14,False,country,97,country
PanCreactomy1_1,column_15,PanCreactomy1_1+column_15,False,name,72,None
PanCreactomy1_1,column_16,PanCreactomy1_1+column_16,False,gender,33,gender
PanCreactomy1_1,column_19,PanCreactomy1_1+column_19,False,state,35,state
PanCreactomy1_1,column_25,PanCreactomy1_1+column_25,False,type,83,type
PanCreactomy2_1,column_5,PanCreactomy2_1+column_5,False,code,219,code
PanCreactomy2_1,column_6,PanCreactomy2_1+column_6,False,description,51,None
PanCreactomy2_1,column_13,PanCreactomy2_1+column_13,False,city,220,None
PanCreactomy2_1,column_14,PanCreactomy2_1+column_14,False,country,97,country
PanCreactomy2_1,column_15,PanCreactomy2_1+column_15,False,name,72,None
PanCreactomy2_1,column_16,PanCreactomy2_1+column_16,False,gender,33,gender
PanCreactomy2_1,column_17,PanCreactomy2_1+column_17,False,name,45,organisation
PanCreactomy2_1,column_19,PanCreactomy2_1+column_19,False,state,35,state
PanCreactomy2_1,column_25,PanCreactomy2_1+column_25,False,type,83,type
PanCreactomy2_2,column_5,PanCreactomy2_2+column_5,False,code,219,code
PanCreactomy2_2,column_6,PanCreactomy2_2+column_6,False,description,51,None
PanCreactomy2_2,column_13,PanCreactomy2_2+column_13,False,city,220,None
PanCreactomy2_2,column_14,PanCreactomy2_2+column_14,False,country,97,country
PanCreactomy2_2,column_17,PanCreactomy2_2+column_17,False,name,45,organisation
PanCreactomy2_2,column_19,PanCreactomy2_2+column_19,False,state,35,state
Physicians_1,column_6,Physicians_1+column_6,False,code,219,code
Physicians_1,column_7,Physicians_1+column_7,False,description,236,description
Physicians_1,column_13,Physicians_1+column_13,False,city,220,None
Physicians_1,column_14,Physicians_1+column_14,False,country,97,country
Physicians_1,column_15,Physicians_1+column_15,False,name,72,None
Physicians_1,column_17,Physicians_1+column_17,False,name,45,organisation
Physicians_1,column_19,Physicians_1+column_19,False,state,35,state
Physicians_1,column_24,Physicians_1+column_24,False,type,83,type
Provider_1,column_6,Provider_1+column_6,False,code,232,code
Provider_1,column_7,Provider_1+column_7,False,description,236,description
Provider_1,column_12,Provider_1+column_12,False,code,99,None
Provider_1,column_13,Provider_1+column_13,False,city,220,None
Provider_1,column_14,Provider_1+column_14,False,country,97,country
Provider_1,column_17,Provider_1+column_17,False,name,45,organisation
Provider_2,column_7,Provider_2+column_7,False,description,236,description
Provider_2,column_12,Provider_2+column_12,False,code,99,None
Provider_2,column_13,Provider_2+column_13,False,city,220,None
Provider_2,column_14,Provider_2+column_14,False,country,97,country
Provider_2,column_17,Provider_2+column_17,False,name,45,organisation
Provider_2,column_19,Provider_2+column_19,False,state,35,state
Provider_2,column_24,Provider_2+column_24,False,type,83,type
Provider_3,column_6,Provider_3+column_6,False,code,232,code
Provider_3,column_7,Provider_3+column_7,False,description,236,description
Provider_3,column_12,Provider_3+column_12,False,code,99,None
Provider_3,column_13,Provider_3+column_13,False,city,220,None
Provider_3,column_14,Provider_3+column_14,False,country,97,country
Provider_3,column_15,Provider_3+column_15,False,name,72,None
Provider_3,column_17,Provider_3+column_17,False,name,45,organisation
Provider_3,column_19,Provider_3+column_19,False,state,35,state
Provider_3,column_24,Provider_3+column_24,False,type,83,type
Provider_4,column_6,Provider_4+column_6,False,code,232,code
Provider_4,column_12,Provider_4+column_12,False,code,99,None
Provider_4,column_13,Provider_4+column_13,False,city,220,None
Provider_4,column_16,Provider_4+column_16,False,gender,33,gender
Provider_4,column_17,Provider_4+column_17,False,name,45,organisation
Provider_4,column_19,Provider_4+column_19,False,state,35,state
Provider_5,column_7,Provider_5+column_7,False,description,236,description
Provider_5,column_12,Provider_5+column_12,False,code,99,None
Provider_5,column_13,Provider_5+column_13,False,city,220,None
Provider_5,column_14,Provider_5+column_14,False,country,97,country
Provider_5,column_15,Provider_5+column_15,False,name,72,None
Provider_5,column_16,Provider_5+column_16,False,gender,33,gender
Provider_5,column_19,Provider_5+column_19,False,state,35,state
Provider_5,column_24,Provider_5+column_24,False,type,83,type
Provider_6,column_6,Provider_6+column_6,False,code,232,code
Provider_6,column_7,Provider_6+column_7,False,description,236,description
Provider_6,column_12,Provider_6+column_12,False,code,99,None
Provider_6,column_14,Provider_6+column_14,False,country,97,country
Provider_6,column_15,Provider_6+column_15,False,name,72,None
Provider_6,column_17,Provider_6+column_17,False,name,45,organisation
Provider_6,column_19,Provider_6+column_19,False,state,35,state
Provider_6,column_24,Provider_6+column_24,False,type,83,type
Provider_7,column_7,Provider_7+column_7,False,description,236,description
Provider_7,column_12,Provider_7+column_12,False,code,99,None
Provider_7,column_13,Provider_7+column_13,False,city,220,None
Provider_7,column_15,Provider_7+column_15,False,name,72,None
Provider_7,column_16,Provider_7+column_16,False,gender,33,gender
Provider_7,column_17,Provider_7+column_17,False,name,45,organisation
Provider_7,column_19,Provider_7+column_19,False,state,35,state
Provider_7,column_24,Provider_7+column_24,False,type,83,type
Provider_8,column_6,Provider_8+column_6,False,code,232,code
Provider_8,column_12,Provider_8+column_12,False,code,99,None
Provider_8,column_13,Provider_8+column_13,False,city,220,None
Provider_8,column_14,Provider_8+column_14,False,country,97,country
Provider_8,column_15,Provider_8+column_15,False,name,72,None
Provider_8,column_16,Provider_8+column_16,False,gender,33,gender
Provider_8,column_17,Provider_8+column_17,False,name,45,organisation
Provider_8,column_19,Provider_8+column_19,False,state,35,state
Provider_8,column_24,Provider_8+column_24,False,type,83,type
RealEstate1_1,column_0,RealEstate1_1+column_0,False,address,113,address
RealEstate1_1,column_5,RealEstate1_1+column_5,False,duration,93,None
RealEstate1_1,column_7,RealEstate1_1+column_7,False,location,144,None
RealEstate1_1,column_11,RealEstate1_1+column_11,False,code,63,code
RealEstate1_1,column_12,RealEstate1_1+column_12,False,region,36,region
RealEstate1_1,column_13,RealEstate1_1+column_13,False,code,65,None
RealEstate1_1,column_16,RealEstate1_1+column_16,False,type,59,None
RealEstate1_1,column_18,RealEstate1_1+column_18,False,city,112,None
RealEstate1_2,column_0,RealEstate1_2+column_0,False,address,113,address
RealEstate1_2,column_1,RealEstate1_2+column_1,False,address,13,address
RealEstate1_2,column_2,RealEstate1_2+column_2,False,county,62,county
RealEstate1_2,column_5,RealEstate1_2+column_5,False,duration,93,None
RealEstate1_2,column_11,RealEstate1_2+column_11,False,code,63,code
RealEstate1_2,column_12,RealEstate1_2+column_12,False,region,36,region
RealEstate1_2,column_13,RealEstate1_2+column_13,False,code,65,None
RealEstate1_2,column_14,RealEstate1_2+column_14,False,code,118,None
RealEstate1_2,column_16,RealEstate1_2+column_16,False,type,59,None
RealEstate1_2,column_18,RealEstate1_2+column_18,False,city,112,None
RealEstate1_2,column_26,RealEstate1_2+column_26,False,year,240,None
RealEstate2_1,column_1,RealEstate2_1+column_1,False,address,13,address
RealEstate2_1,column_3,RealEstate2_1+column_3,False,county,62,county
RealEstate2_1,column_6,RealEstate2_1+column_6,False,duration,68,duration
RealEstate2_1,column_8,RealEstate2_1+column_8,False,location,82,location
RealEstate2_1,column_12,RealEstate2_1+column_12,False,code,118,None
RealEstate2_1,column_13,RealEstate2_1+column_13,False,code,63,code
RealEstate2_1,column_14,RealEstate2_1+column_14,False,region,36,region
RealEstate2_1,column_15,RealEstate2_1+column_15,False,code,65,None
RealEstate2_1,column_18,RealEstate2_1+column_18,False,type,142,None
RealEstate2_1,column_20,RealEstate2_1+column_20,False,city,112,None
RealEstate2_1,column_26,RealEstate2_1+column_26,False,city,50,city
RealEstate2_2,column_1,RealEstate2_2+column_1,False,address,13,address
RealEstate2_2,column_12,RealEstate2_2+column_12,False,code,118,None
RealEstate2_2,column_13,RealEstate2_2+column_13,False,code,63,code
RealEstate2_2,column_14,RealEstate2_2+column_14,False,region,36,region
RealEstate2_2,column_15,RealEstate2_2+column_15,False,code,65,None
RealEstate2_2,column_17,RealEstate2_2+column_17,False,type,140,None
RealEstate2_2,column_18,RealEstate2_2+column_18,False,type,142,None
RealEstate2_2,column_20,RealEstate2_2+column_20,False,city,112,None
RealEstate2_3,column_0,RealEstate2_3+column_0,False,address,113,address
RealEstate2_3,column_1,RealEstate2_3+column_1,False,address,13,address
RealEstate2_3,column_3,RealEstate2_3+column_3,False,county,62,county
RealEstate2_3,column_6,RealEstate2_3+column_6,False,duration,68,duration
RealEstate2_3,column_12,RealEstate2_3+column_12,False,code,118,None
RealEstate2_3,column_13,RealEstate2_3+column_13,False,code,63,code
RealEstate2_3,column_15,RealEstate2_3+column_15,False,code,65,None
RealEstate2_3,column_17,RealEstate2_3+column_17,False,type,140,None
